time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
24264132,false,1,1783,0,0,0,0,4,5982,1,0,4,13201,-121,0
24274137,false,1,1779,0,0,0,0,4,5982,1,0,4,13201,-121,0
24284138,false,1,1778,0,0,0,0,4,5982,1,0,4,13201,-121,0
24294132,false,1,1776,0,0,0,0,4,5982,1,0,4,13201,-121,0
24304134,false,1,1772,0,0,0,0,4,5982,1,0,4,13201,-121,0
24314136,false,1,1771,0,0,0,0,4,5982,1,0,4,13201,-121,0
24324137,false,1,1771,0,0,0,0,4,5982,1,0,4,13201,-121,0
24334138,false,1,1771,0,0,0,0,4,5982,1,0,4,13201,-121,0
24344132,false,1,1777,0,0,0,0,4,5982,1,0,4,13201,-121,0
24354133,false,1,1780,0,0,0,0,4,5982,1,0,4,13201,-121,0
24364132,false,1,1792,0,0,0,0,4,5982,1,0,4,13201,-121,0
24374132,false,1,1796,0,0,0,0,4,5982,1,0,4,13201,-121,0
24384134,false,1,1805,0,0,0,0,4,5982,1,0,4,13201,-121,0
24394136,false,1,1809,0,0,0,0,4,5982,1,0,4,13201,-121,0
24404137,false,1,1816,0,0,0,0,4,5982,1,0,4,13201,-121,0
24414132,false,1,1825,0,0,0,0,4,5982,1,0,4,13201,-121,0
24424133,false,1,1827,0,0,0,0,4,5982,1,0,4,13201,-121,0
24434134,false,1,1833,0,0,0,0,4,5982,1,0,4,13201,-121,0
24444135,false,1,1836,0,0,0,0,4,5982,1,0,4,13201,-121,0
24454133,false,1,1842,0,0,0,0,4,5982,1,0,4,13201,-121,0
24464134,false,1,1846,0,0,0,0,4,5982,1,0,4,13201,-121,0
24474135,false,1,1849,0,0,0,0,4,5982,1,0,4,13201,-121,0
24484137,false,1,1850,0,0,0,0,4,5982,1,0,4,13201,-121,0
24494133,false,1,1849,0,0,0,0,4,5982,1,0,4,13201,-121,0
24504133,false,1,1852,0,0,0,0,4,5982,1,0,4,13201,-121,0
