time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
44004132,false,1,1811,0,0,0,0,4,6007,1,0,4,12544,-112,0
44014136,false,1,1814,0,0,0,0,4,6007,1,0,4,12544,-112,0
44024133,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44034136,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44044136,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44054202,false,1,1819,0,0,0,0,4,6007,1,0,4,12544,-112,0
44064137,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44074134,false,1,1824,0,0,0,0,4,6007,1,0,4,12544,-112,0
44084137,false,1,1824,0,0,0,0,4,6007,1,0,4,12544,-112,0
44094134,false,1,1824,0,0,0,0,4,6007,1,0,4,12544,-112,0
44104132,false,1,1823,0,0,0,0,4,6007,1,0,4,12544,-112,0
44114136,false,1,1825,0,0,0,0,4,6007,1,0,4,12544,-112,0
44124133,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44134136,false,1,1826,0,0,0,0,4,6007,1,0,4,12544,-112,0
44144137,false,1,1827,0,0,0,0,4,6007,1,0,4,12544,-112,0
44154133,false,1,1825,0,0,0,0,4,6007,1,0,4,12544,-112,0
44164136,false,1,1826,0,0,0,0,4,6007,1,0,4,12544,-112,0
44174133,false,1,1818,0,0,0,0,4,6007,1,0,4,12544,-112,0
44184137,false,1,1811,0,0,0,0,4,6007,1,0,4,12544,-112,0
44194135,false,1,1803,0,0,0,0,4,6007,1,0,4,12544,-112,0
44204132,false,1,1794,0,0,0,0,4,6007,1,0,4,12544,-112,0
44214135,false,1,1790,0,0,0,0,4,6007,1,0,4,12544,-112,0
44224132,false,1,1785,0,0,0,0,4,6007,1,0,4,12544,-112,0
44234132,false,1,1784,0,0,0,0,4,6007,1,0,4,12544,-112,0
44244136,false,1,1791,0,0,0,0,4,6007,1,0,4,12544,-112,0
44254133,false,1,1795,0,0,0,0,4,6007,1,0,4,12544,-112,0
44264136,false,1,1796,0,0,0,0,4,6007,1,0,4,12544,-112,0
44274133,false,1,1804,0,0,0,0,4,6007,1,0,4,12544,-112,0
44284136,false,1,1806,0,0,0,0,4,6007,1,0,4,12544,-112,0
44294135,false,1,1805,0,0,0,0,4,6007,1,0,4,12544,-112,0
44304132,false,1,1800,0,0,0,0,4,6007,1,0,4,12544,-112,0
44314135,false,1,1797,0,0,0,0,4,6007,1,0,4,12544,-112,0
44324134,false,1,1794,0,0,0,0,4,6007,1,0,4,12544,-112,0
44334137,false,1,1792,0,0,0,0,4,6007,1,0,4,12544,-112,0
44344133,false,1,1784,0,0,0,0,4,6007,1,0,4,12544,-112,0
44354131,false,1,1778,0,0,0,0,4,6007,1,0,4,12544,-112,0
44364135,false,1,1780,0,0,0,0,4,6007,1,0,4,12544,-112,0
44374131,false,1,1784,0,0,0,0,4,6007,1,0,4,12544,-112,0
44384135,false,1,1788,0,0,0,0,4,6007,1,0,4,12544,-112,0
44394133,false,1,1795,0,0,0,0,4,6007,1,0,4,12544,-112,0
44404136,false,1,1799,0,0,0,0,4,6007,1,0,4,12544,-112,0
44414136,false,1,1803,0,0,0,0,4,6007,1,0,4,12544,-112,0
44424132,false,1,1804,0,0,0,0,4,6007,1,0,4,12544,-112,0
44434135,false,1,1811,0,0,0,0,4,6007,1,0,4,12544,-112,0
44444134,false,1,1812,0,0,0,0,4,6007,1,0,4,12544,-112,0
44454137,false,1,1813,0,0,0,0,4,6007,1,0,4,12544,-112,0
44464134,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44474137,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44484134,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44494133,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44504136,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44514134,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44524131,false,1,1824,0,0,0,0,4,6007,1,0,4,12544,-112,0
44534134,false,1,1821,0,0,0,0,4,6007,1,0,4,12544,-112,0
44544132,false,1,1819,0,0,0,0,4,6007,1,0,4,12544,-112,0
44554136,false,1,1819,0,0,0,0,4,6007,1,0,4,12544,-112,0
44564133,false,1,1816,0,0,0,0,4,6007,1,0,4,12544,-112,0
44574136,false,1,1808,0,0,0,0,4,6007,1,0,4,12544,-112,0
44584134,false,1,1801,0,0,0,0,4,6007,1,0,4,12544,-112,0
44594132,false,1,1788,0,0,0,0,4,6007,1,0,4,12544,-112,0
44604132,false,1,1781,0,0,0,0,4,6007,1,0,4,12544,-112,0
44614135,false,1,1774,0,0,0,0,4,6007,1,0,4,12544,-112,0
44624132,false,1,1769,0,0,0,0,4,6007,1,0,4,12544,-112,0
44634135,false,1,1771,0,0,0,0,4,6007,1,0,4,12544,-112,0
44644133,false,1,1780,0,0,0,0,4,6007,1,0,4,12544,-112,0
44654137,false,1,1788,0,0,0,0,4,6007,1,0,4,12544,-112,0
44664134,false,1,1790,0,0,0,0,4,6007,1,0,4,12544,-112,0
44674137,false,1,1796,0,0,0,0,4,6007,1,0,4,12544,-112,0
44684134,false,1,1801,0,0,0,0,4,6007,1,0,4,12544,-112,0
44694134,false,1,1803,0,0,0,0,4,6007,1,0,4,12544,-112,0
44704131,false,1,1800,0,0,0,0,4,6007,1,0,4,12544,-112,0
44714134,false,1,1798,0,0,0,0,4,6007,1,0,4,12544,-112,0
44724132,false,1,1791,0,0,0,0,4,6007,1,0,4,12544,-112,0
44734135,false,1,1788,0,0,0,0,4,6007,1,0,4,12544,-112,0
44744133,false,1,1786,0,0,0,0,4,6007,1,0,4,12544,-112,0
44754136,false,1,1784,0,0,0,0,4,6007,1,0,4,12544,-112,0
44764133,false,1,1788,0,0,0,0,4,6007,1,0,4,12544,-112,0
44774136,false,1,1794,0,0,0,0,4,6007,1,0,4,12544,-112,0
44784135,false,1,1799,0,0,0,0,4,6007,1,0,4,12544,-112,0
44794134,false,1,1815,0,0,0,0,4,6007,1,0,4,12544,-112,0
44804137,false,1,1817,0,0,0,0,4,6007,1,0,4,12544,-112,0
44814134,false,1,1823,0,0,0,0,4,6007,1,0,4,12544,-112,0
44824131,false,1,1826,0,0,0,0,4,6007,1,0,4,12544,-112,0
44834134,false,1,1822,0,0,0,0,4,6007,1,0,4,12544,-112,0
44844132,false,1,1825,0,0,0,0,4,6007,1,0,4,12544,-112,0
44854136,false,1,1824,0,0,0,0,4,6007,1,0,4,12544,-112,0
44864134,false,1,1819,0,0,0,0,4,6006,1,0,4,12544,-112,0
44874137,false,1,1821,0,0,0,0,4,6006,1,0,4,12544,-112,0
44884136,false,1,1820,0,0,0,0,4,6006,1,0,4,12544,-112,0
44894135,false,1,1824,0,0,0,0,4,6006,1,0,4,12544,-112,0
44904132,false,1,1820,0,0,0,0,4,6006,1,0,4,12544,-112,0
44914135,false,1,1823,0,0,0,0,4,6006,1,0,4,12544,-112,0
44924132,false,1,1826,0,0,0,0,4,6006,1,0,4,12544,-112,0
44934136,false,1,1827,0,0,0,0,4,6006,1,0,4,12544,-112,0
44944133,false,1,1829,0,0,0,0,4,6006,1,0,4,12544,-112,0
44954137,false,1,1830,0,0,0,0,4,6006,1,0,4,12544,-112,0
44964133,false,1,1828,0,0,0,0,4,6006,1,0,4,12544,-112,0
