time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
44004138,false,1,1832,0,0,0,0,4,5975,2,1,4,14865,-102,0
44014133,false,1,1836,0,0,0,0,4,5976,2,0,4,14865,-102,0
44024136,false,1,1837,0,0,0,0,4,5976,2,0,4,14865,-102,0
44034136,false,1,1835,0,0,0,0,4,5976,2,0,4,14865,-102,0
44044138,false,1,1834,0,0,0,0,4,5976,2,0,4,14865,-102,0
44054138,false,1,1830,0,0,0,0,4,5976,2,0,4,14865,-102,0
44064132,false,1,1827,0,0,0,0,4,5976,2,0,4,14865,-102,0
44074135,false,1,1824,0,0,0,0,4,5976,2,0,4,14865,-102,0
44084136,false,1,1820,0,0,0,0,4,5975,2,1,4,14865,-102,0
44094137,false,1,1817,0,0,0,0,4,5976,2,0,4,14865,-102,0
44104138,false,1,1815,0,0,0,0,4,5976,2,0,4,14865,-102,0
44114132,false,1,1810,0,0,0,0,4,5976,2,0,4,14865,-102,0
44124134,false,1,1803,0,0,0,0,4,5976,2,0,4,14865,-102,0
44134135,false,1,1800,0,0,0,0,4,5976,2,0,4,14865,-102,0
44144136,false,1,1795,0,0,0,0,4,5976,2,0,4,14865,-102,0
44154136,false,1,1793,0,0,0,0,4,5976,2,0,4,14865,-102,0
44164137,false,1,1791,0,0,0,0,4,5976,2,0,4,14865,-102,0
44174137,false,1,1786,0,0,0,0,4,5976,2,0,4,14865,-102,0
44184132,false,1,1787,0,0,0,0,4,5976,2,0,4,14865,-102,0
44194132,false,1,1785,0,0,0,0,4,5976,2,0,4,14865,-102,0
44204133,false,1,1782,0,0,0,0,4,5976,2,0,4,14865,-102,0
44214134,false,1,1780,0,0,0,0,4,5976,2,0,4,14865,-102,0
44224136,false,1,1781,0,0,0,0,4,5976,2,0,4,14865,-102,0
44234136,false,1,1785,0,0,0,0,4,5976,2,0,4,14865,-102,0
44244138,false,1,1786,0,0,0,0,4,5976,2,0,4,14865,-102,0
44254132,false,1,1787,0,0,0,0,4,5976,2,0,4,14865,-102,0
44264138,false,1,1791,0,0,0,0,4,5976,2,0,4,14865,-102,0
44274134,false,1,1795,0,0,0,0,4,5976,2,0,4,14865,-102,0
44284135,false,1,1798,0,0,0,0,4,5975,2,1,4,14865,-102,0
44294137,false,1,1800,0,0,0,0,4,5976,2,0,4,14865,-102,0
44304138,false,1,1800,0,0,0,0,4,5976,2,0,4,14865,-102,0
44314138,false,1,1801,0,0,0,0,4,5976,2,0,4,14865,-102,0
44324134,false,1,1803,0,0,0,0,4,5976,2,0,4,14865,-102,0
44334135,false,1,1804,0,0,0,0,4,5976,2,0,4,14865,-102,0
44344136,false,1,1806,0,0,0,0,4,5976,2,0,4,14865,-102,0
44354132,false,1,1807,0,0,0,0,4,5976,2,0,4,14865,-102,0
44364136,false,1,1801,0,0,0,0,4,5976,2,0,4,14865,-102,0
44374132,false,1,1790,0,0,0,0,4,5976,2,0,4,14865,-102,0
44384134,false,1,1783,0,0,0,0,4,5975,2,1,4,14865,-102,0
44394136,false,1,1776,0,0,0,0,4,5976,2,0,4,14865,-102,0
44404137,false,1,1773,0,0,0,0,4,5976,2,0,4,14865,-102,0
44414132,false,1,1766,0,0,0,0,4,5976,2,0,4,14865,-102,0
44424132,false,1,1760,0,0,0,0,4,5976,2,0,4,14865,-102,0
