time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
90184136,false,1,1806,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90194137,false,1,1800,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90204132,false,1,1788,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90214132,false,1,1784,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90224136,false,1,1779,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90234136,false,1,1773,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90244132,false,1,1766,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90254134,false,1,1766,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90264135,false,1,1771,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90274135,false,1,1776,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90284135,false,1,1780,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90294136,false,1,1783,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90304138,false,1,1793,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90314136,false,1,1798,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90324137,false,1,1802,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90334137,false,1,1806,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90344133,false,1,1812,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90354135,false,1,1822,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90364135,false,1,1828,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90374136,false,1,1833,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90384136,false,1,1836,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90394132,false,1,1832,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90404135,false,1,1829,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90414136,false,1,1829,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90424137,false,1,1826,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90434132,false,1,1823,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90444134,false,1,1818,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90454134,false,1,1810,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90464135,false,1,1804,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90474135,false,1,1796,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90484136,false,1,1788,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90494133,false,1,1780,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90504135,false,1,1765,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90514135,false,1,1758,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90524138,false,1,1753,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90534132,false,1,1749,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90544133,false,1,1744,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90554133,false,1,1739,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90564135,false,1,1730,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90574135,false,1,1725,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90584136,false,1,1722,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90594133,false,1,1729,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90604134,false,1,1737,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90614136,false,1,1744,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90624138,false,1,1759,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90634138,false,1,1766,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90644132,false,1,1776,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90654133,false,1,1782,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90664133,false,1,1785,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90674135,false,1,1793,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90684133,false,1,1796,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90694134,false,1,1801,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90704136,false,1,1807,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90714137,false,1,1811,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90724132,false,1,1807,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90734133,false,1,1798,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90744133,false,1,1790,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90754134,false,1,1783,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90764134,false,1,1775,100,49,87,0,4,6000,4,0,4,32039,-81,-3
90774138,false,1,1765,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90784134,false,1,1750,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90794136,false,1,1752,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90804136,false,1,1758,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90814137,false,1,1763,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90824138,false,1,1768,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90834132,false,1,1778,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90844133,false,1,1784,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90854134,false,1,1790,100,49,87,0,4,6000,3,0,4,32039,-81,-3
90864138,false,1,1799,100,49,87,0,4,6000,3,0,4,32039,-81,-3
