time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
12034132,false,1,1788,0,0,0,0,4,6009,1,0,4,15239,-96,88
12044133,false,1,1783,0,0,0,0,4,6009,1,0,4,15242,-96,88
12054133,false,1,1774,0,0,0,0,4,6009,1,0,4,15244,-96,87
12064134,false,1,1768,0,0,0,0,4,6009,1,0,4,15246,-96,87
12074133,false,1,1771,0,0,0,0,4,6009,1,0,4,15247,-96,87
12084133,false,1,1769,0,0,0,0,4,6009,1,0,4,15249,-98,86
12094137,false,1,1771,0,0,0,0,4,6009,1,0,4,15250,-98,86
12104137,false,1,1774,0,0,0,0,4,6009,1,0,4,15252,-98,85
12114134,false,1,1773,0,0,0,0,4,6009,1,0,4,15254,-98,85
12124135,false,1,1778,0,0,0,0,4,6009,1,0,4,15257,-98,85
12134136,false,1,1784,0,0,0,0,4,6009,1,0,4,15260,-98,85
12144137,false,1,1789,0,0,0,0,4,6009,1,0,4,15262,-98,84
12154136,false,1,1800,0,0,0,0,4,6009,1,0,4,15264,-98,84
12164137,false,1,1813,0,0,0,0,4,6009,1,0,4,15266,-98,84
12174135,false,1,1819,0,0,0,0,4,6009,1,0,4,15267,-99,83
12184135,false,1,1829,0,0,0,0,4,6009,1,0,4,15269,-99,83
12194133,false,1,1833,0,0,0,0,4,6009,1,0,4,15270,-99,83
12204132,false,1,1847,0,0,0,0,4,6009,1,0,4,15273,-99,82
12214131,false,1,1848,0,0,0,0,4,6009,1,0,4,15275,-99,82
12224137,false,1,1855,0,0,0,0,4,6009,1,0,4,15277,-99,82
12234136,false,1,1860,0,0,0,0,4,6009,1,0,4,15278,-99,82
12244136,false,1,1871,0,0,0,0,4,6009,1,0,4,15279,-99,81
12254134,false,1,1876,0,0,0,0,4,6009,1,0,4,15280,-99,81
12264132,false,1,1876,0,0,0,0,4,6009,1,0,4,15281,-101,80
12274136,false,1,1872,0,0,0,0,4,6009,1,0,4,15281,-101,80
12284136,false,1,1872,0,0,0,0,4,6009,1,0,4,15282,-101,79
12294213,false,1,1871,0,0,0,0,4,6009,1,0,4,15284,-101,79
12304132,false,1,1869,0,0,0,0,4,6009,1,0,4,15286,-101,79
