time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
44004138,false,1,1816,0,0,0,0,4,5986,1,0,4,11063,-99,0
44014135,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
44024132,false,1,1825,0,0,0,0,4,5986,1,0,4,11063,-99,0
44034137,false,1,1838,0,0,0,0,4,5986,1,0,4,11063,-99,0
44044133,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
44054136,false,1,1846,0,0,0,0,4,5986,1,0,4,11063,-99,0
44064136,false,1,1846,0,0,0,0,4,5986,1,0,4,11063,-99,0
44074135,false,1,1849,0,0,0,0,4,5986,1,0,4,11063,-99,0
44084138,false,1,1852,0,0,0,0,4,5986,1,0,4,11063,-99,0
44094135,false,1,1854,0,0,0,0,4,5986,1,0,4,11063,-99,0
44104138,false,1,1855,0,0,0,0,4,5986,1,0,4,11063,-99,0
44114136,false,1,1852,0,0,0,0,4,5986,1,0,4,11063,-99,0
44124133,false,1,1845,0,0,0,0,4,5986,1,0,4,11063,-99,0
44134136,false,1,1841,0,0,0,0,4,5986,1,0,4,11063,-99,0
44144134,false,1,1832,0,0,0,0,4,5986,1,0,4,11063,-99,0
44154133,false,1,1825,0,0,0,0,4,5986,1,0,4,11063,-99,0
44164138,false,1,1812,0,0,0,0,4,5986,1,0,4,11063,-99,0
44174135,false,1,1805,0,0,0,0,4,5986,1,0,4,11063,-99,0
44184138,false,1,1799,0,0,0,0,4,5986,1,0,4,11063,-99,0
44194135,false,1,1793,0,0,0,0,4,5986,1,0,4,11063,-99,0
44204138,false,1,1784,0,0,0,0,4,5986,1,0,4,11063,-99,0
44214137,false,1,1773,0,0,0,0,4,5986,1,0,4,11063,-99,0
44224133,false,1,1766,0,0,0,0,4,5986,1,0,4,11063,-99,0
44234137,false,1,1759,0,0,0,0,4,5986,1,0,4,11063,-99,0
44244136,false,1,1755,0,0,0,0,4,5986,1,0,4,11063,-99,0
44254134,false,1,1761,0,0,0,0,4,5986,1,0,4,11063,-99,0
44264137,false,1,1769,0,0,0,0,4,5986,1,0,4,11063,-99,0
44274135,false,1,1790,0,0,0,0,4,5986,1,0,4,11063,-99,0
44284132,false,1,1799,0,0,0,0,4,5986,1,0,4,11063,-99,0
44294136,false,1,1806,0,0,0,0,4,5986,1,0,4,11063,-99,0
44304132,false,1,1820,0,0,0,0,4,5986,1,0,4,11063,-99,0
44314136,false,1,1829,0,0,0,0,4,5986,1,0,4,11063,-99,0
44324133,false,1,1831,0,0,0,0,4,5986,1,0,4,11063,-99,0
44334136,false,1,1833,0,0,0,0,4,5986,1,0,4,11063,-99,0
44344136,false,1,1836,0,0,0,0,4,5986,1,0,4,11063,-99,0
44354138,false,1,1838,0,0,0,0,4,5986,1,0,4,11063,-99,0
44364137,false,1,1843,0,0,0,0,4,5986,1,0,4,11063,-99,0
44374134,false,1,1847,0,0,0,0,4,5986,1,0,4,11063,-99,0
44384137,false,1,1850,0,0,0,0,4,5986,1,0,4,11063,-99,0
44394134,false,1,1852,0,0,0,0,4,5986,1,0,4,11063,-99,0
44404138,false,1,1860,0,0,0,0,4,5986,1,0,4,11063,-99,0
44414135,false,1,1863,0,0,0,0,4,5986,1,0,4,11063,-99,0
44424133,false,1,1868,0,0,0,0,4,5986,1,0,4,11063,-99,0
44434132,false,1,1869,0,0,0,0,4,5986,1,0,4,11063,-99,0
44444138,false,1,1872,0,0,0,0,4,5986,1,0,4,11063,-99,0
44454135,false,1,1869,0,0,0,0,4,5986,1,0,4,11063,-99,0
44464138,false,1,1859,0,0,0,0,4,5986,1,0,4,11063,-99,0
44474135,false,1,1857,0,0,0,0,4,5986,1,0,4,11063,-99,0
44484134,false,1,1848,0,0,0,0,4,5986,1,0,4,11063,-99,0
44494136,false,1,1843,0,0,0,0,4,5986,1,0,4,11063,-99,0
44504133,false,1,1836,0,0,0,0,4,5986,1,0,4,11063,-99,0
44514136,false,1,1837,0,0,0,0,4,5986,1,0,4,11063,-99,0
44524137,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
44534134,false,1,1841,0,0,0,0,4,5986,1,0,4,11063,-99,0
44544137,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
44554134,false,1,1840,0,0,0,0,4,5986,1,0,4,11063,-99,0
44564137,false,1,1841,0,0,0,0,4,5986,1,0,4,11063,-99,0
44574136,false,1,1836,0,0,0,0,4,5986,1,0,4,11063,-99,0
44584132,false,1,1834,0,0,0,0,4,5986,1,0,4,11063,-99,0
44594136,false,1,1827,0,0,0,0,4,5986,1,0,4,11063,-99,0
44604133,false,1,1817,0,0,0,0,4,5986,1,0,4,11063,-99,0
44614133,false,1,1814,0,0,0,0,4,5986,1,0,4,11063,-99,0
44624138,false,1,1801,0,0,0,0,4,5986,1,0,4,11063,-99,0
44634135,false,1,1793,0,0,0,0,4,5986,1,0,4,11063,-99,0
44644138,false,1,1798,0,0,0,0,4,5986,1,0,4,11063,-99,0
44654135,false,1,1793,0,0,0,0,4,5986,1,0,4,11063,-99,0
44664132,false,1,1798,0,0,0,0,4,5986,1,0,4,11063,-99,0
44674137,false,1,1800,0,0,0,0,4,5986,1,0,4,11063,-99,0
44684134,false,1,1802,0,0,0,0,4,5986,1,0,4,11063,-99,0
44694137,false,1,1804,0,0,0,0,4,5986,1,0,4,11063,-99,0
44704137,false,1,1809,0,0,0,0,4,5986,1,0,4,11063,-99,0
44714134,false,1,1809,0,0,0,0,4,5986,1,0,4,11063,-99,0
44724132,false,1,1819,0,0,0,0,4,5986,1,0,4,11063,-99,0
44734136,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
44744132,false,1,1830,0,0,0,0,4,5986,1,0,4,11063,-99,0
44754136,false,1,1831,0,0,0,0,4,5986,1,0,4,11063,-99,0
44764134,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
44774137,false,1,1846,0,0,0,0,4,5986,1,0,4,11063,-99,0
44784134,false,1,1850,0,0,0,0,4,5986,1,0,4,11063,-99,0
44794137,false,1,1853,0,0,0,0,4,5986,1,0,4,11063,-99,0
44804138,false,1,1860,0,0,0,0,4,5986,1,0,4,11063,-99,0
44814135,false,1,1868,0,0,0,0,4,5986,1,0,4,11063,-99,0
44824132,false,1,1870,0,0,0,0,4,5986,1,0,4,11063,-99,0
44834136,false,1,1874,0,0,0,0,4,5986,1,0,4,11063,-99,0
44844134,false,1,1866,0,0,0,0,4,5986,1,0,4,11063,-99,0
44854137,false,1,1862,0,0,0,0,4,5986,1,0,4,11063,-99,0
44864134,false,1,1858,0,0,0,0,4,5986,1,0,4,11063,-99,0
44874137,false,1,1857,0,0,0,0,4,5986,1,0,4,11063,-99,0
44884134,false,1,1850,0,0,0,0,4,5986,1,0,4,11063,-99,0
44894134,false,1,1848,0,0,0,0,4,5986,1,0,4,11063,-99,0
44904138,false,1,1840,0,0,0,0,4,5986,1,0,4,11063,-99,0
44914135,false,1,1834,0,0,0,0,4,5986,1,0,4,11063,-99,0
44924138,false,1,1828,0,0,0,0,4,5986,1,0,4,11063,-99,0
44934136,false,1,1818,0,0,0,0,4,5986,1,0,4,11063,-99,0
44944133,false,1,1811,0,0,0,0,4,5986,1,0,4,11063,-99,0
44954135,false,1,1804,0,0,0,0,4,5986,1,0,4,11063,-99,0
44964132,false,1,1795,0,0,0,0,4,5986,1,0,4,11063,-99,0
44974136,false,1,1797,0,0,0,0,4,5986,1,0,4,11063,-99,0
44984137,false,1,1794,0,0,0,0,4,5986,1,0,4,11063,-99,0
44994134,false,1,1793,0,0,0,0,4,5986,1,0,4,11063,-99,0
45004137,false,1,1792,0,0,0,0,4,5986,1,0,4,11063,-99,0
45014134,false,1,1789,0,0,0,0,4,5986,1,0,4,11063,-99,0
45024138,false,1,1790,0,0,0,0,4,5986,1,0,4,11063,-99,0
45034135,false,1,1788,0,0,0,0,4,5986,1,0,4,11063,-99,0
45044132,false,1,1797,0,0,0,0,4,5986,1,0,4,11063,-99,0
45054136,false,1,1803,0,0,0,0,4,5986,1,0,4,11063,-99,0
45064132,false,1,1807,0,0,0,0,4,5986,1,0,4,11063,-99,0
45074132,false,1,1811,0,0,0,0,4,5986,1,0,4,11063,-99,0
45084137,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
45094134,false,1,1829,0,0,0,0,4,5986,1,0,4,11063,-99,0
45104138,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
45114135,false,1,1815,0,0,0,0,4,5986,1,0,4,11063,-99,0
45124138,false,1,1807,0,0,0,0,4,5986,1,0,4,11063,-99,0
45134136,false,1,1796,0,0,0,0,4,5986,1,0,4,11063,-99,0
45144132,false,1,1790,0,0,0,0,4,5986,1,0,4,11063,-99,0
45154135,false,1,1785,0,0,0,0,4,5986,1,0,4,11063,-99,0
45164135,false,1,1779,0,0,0,0,4,5986,1,0,4,11063,-99,0
45174138,false,1,1781,0,0,0,0,4,5986,1,0,4,11063,-99,0
45184135,false,1,1782,0,0,0,0,4,5986,1,0,4,11063,-99,0
45194134,false,1,1791,0,0,0,0,4,5986,1,0,4,11063,-99,0
45204137,false,1,1794,0,0,0,0,4,5986,1,0,4,11063,-99,0
45214134,false,1,1797,0,0,0,0,4,5986,1,0,4,11063,-99,0
45224137,false,1,1799,0,0,0,0,4,5986,1,0,4,11063,-99,0
45234135,false,1,1809,0,0,0,0,4,5986,1,0,4,11063,-99,0
45244138,false,1,1818,0,0,0,0,4,5986,1,0,4,11063,-99,0
45254134,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
45264134,false,1,1823,0,0,0,0,4,5986,1,0,4,11063,-99,0
45274137,false,1,1828,0,0,0,0,4,5986,1,0,4,11063,-99,0
45284136,false,1,1840,0,0,0,0,4,5986,1,0,4,11063,-99,0
45294132,false,1,1844,0,0,0,0,4,5986,1,0,4,11063,-99,0
45304136,false,1,1844,0,0,0,0,4,5986,1,0,4,11063,-99,0
45314138,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
45324136,false,1,1842,0,0,0,0,4,5986,1,0,4,11063,-99,0
45334133,false,1,1843,0,0,0,0,4,5986,1,0,4,11063,-99,0
45344136,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
45354136,false,1,1840,0,0,0,0,4,5986,1,0,4,11063,-99,0
45364133,false,1,1838,0,0,0,0,4,5986,1,0,4,11063,-99,0
45374138,false,1,1828,0,0,0,0,4,5986,1,0,4,11063,-99,0
45384135,false,1,1819,0,0,0,0,4,5986,1,0,4,11063,-99,0
45394138,false,1,1812,0,0,0,0,4,5986,1,0,4,11063,-99,0
45404134,false,1,1805,0,0,0,0,4,5986,1,0,4,11063,-99,0
45414138,false,1,1798,0,0,0,0,4,5986,1,0,4,11063,-99,0
45424136,false,1,1788,0,0,0,0,4,5986,1,0,4,11063,-99,0
45434132,false,1,1783,0,0,0,0,4,5986,1,0,4,11063,-99,0
45444132,false,1,1782,0,0,0,0,4,5986,1,0,4,11063,-99,0
45454136,false,1,1780,0,0,0,0,4,5986,1,0,4,11063,-99,0
45464132,false,1,1780,0,0,0,0,4,5986,1,0,4,11063,-99,0
45474137,false,1,1779,0,0,0,0,4,5986,1,0,4,11063,-99,0
45484134,false,1,1774,0,0,0,0,4,5986,1,0,4,11063,-99,0
45494137,false,1,1773,0,0,0,0,4,5986,1,0,4,11063,-99,0
45504134,false,1,1779,0,0,0,0,4,5986,1,0,4,11063,-99,0
45514136,false,1,1780,0,0,0,0,4,5986,1,0,4,11063,-99,0
45524135,false,1,1785,0,0,0,0,4,5986,1,0,4,11063,-99,0
45534135,false,1,1787,0,0,0,0,4,5986,1,0,4,11063,-99,0
45544138,false,1,1788,0,0,0,0,4,5986,1,0,4,11063,-99,0
45554135,false,1,1793,0,0,0,0,4,5986,1,0,4,11063,-99,0
45564132,false,1,1799,0,0,0,0,4,5986,1,0,4,11063,-99,0
45574137,false,1,1806,0,0,0,0,4,5986,1,0,4,11063,-99,0
45584134,false,1,1809,0,0,0,0,4,5986,1,0,4,11063,-99,0
45594137,false,1,1814,0,0,0,0,4,5986,1,0,4,11063,-99,0
45604134,false,1,1818,0,0,0,0,4,5986,1,0,4,11063,-99,0
45614137,false,1,1823,0,0,0,0,4,5986,1,0,4,11063,-99,0
45624138,false,1,1832,0,0,0,0,4,5986,1,0,4,11063,-99,0
45634135,false,1,1831,0,0,0,0,4,5986,1,0,4,11063,-99,0
45644138,false,1,1828,0,0,0,0,4,5986,1,0,4,11063,-99,0
45654135,false,1,1826,0,0,0,0,4,5986,1,0,4,11063,-99,0
45664132,false,1,1825,0,0,0,0,4,5986,1,0,4,11063,-99,0
45674136,false,1,1822,0,0,0,0,4,5986,1,0,4,11063,-99,0
45684133,false,1,1819,0,0,0,0,4,5986,1,0,4,11063,-99,0
45694136,false,1,1816,0,0,0,0,4,5986,1,0,4,11063,-99,0
45704134,false,1,1822,0,0,0,0,4,5986,1,0,4,11063,-99,0
45714138,false,1,1830,0,0,0,0,4,5986,1,0,4,11063,-99,0
45724138,false,1,1832,0,0,0,0,4,5986,1,0,4,11063,-99,0
45734135,false,1,1838,0,0,0,0,4,5986,1,0,4,11063,-99,0
45744138,false,1,1839,0,0,0,0,4,5986,1,0,4,11063,-99,0
45754134,false,1,1843,0,0,0,0,4,5986,1,0,4,11063,-99,0
45764138,false,1,1840,0,0,0,0,4,5986,1,0,4,11063,-99,0
45774135,false,1,1834,0,0,0,0,4,5986,1,0,4,11063,-99,0
45784132,false,1,1827,0,0,0,0,4,5986,1,0,4,11063,-99,0
45794136,false,1,1821,0,0,0,0,4,5986,1,0,4,11063,-99,0
