time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
17554134,false,1,1764,0,0,0,0,4,5986,1,0,4,10417,-109,0
17564135,false,1,1770,0,0,0,0,4,5986,1,0,4,10417,-109,0
17574132,false,1,1773,0,0,0,0,4,5986,1,0,4,10417,-109,0
17584135,false,1,1777,0,0,0,0,4,5986,1,0,4,10417,-109,0
17594132,false,1,1782,0,0,0,0,4,5986,1,0,4,10417,-109,0
17604136,false,1,1784,0,0,0,0,4,5986,1,0,4,10417,-109,0
17614133,false,1,1796,0,0,0,0,4,5986,1,0,4,10417,-109,0
17624136,false,1,1802,0,0,0,0,4,5986,1,0,4,10417,-109,0
17634134,false,1,1808,0,0,0,0,4,5986,1,0,4,10417,-109,0
17644137,false,1,1815,0,0,0,0,4,5986,1,0,4,10417,-109,0
17654137,false,1,1820,0,0,0,0,4,5986,1,0,4,10417,-109,0
17664135,false,1,1837,0,0,0,0,4,5986,1,0,4,10417,-109,0
17674132,false,1,1841,0,0,0,0,4,5986,1,0,4,10417,-109,0
17684136,false,1,1848,0,0,0,0,4,5986,1,0,4,10417,-109,0
17694133,false,1,1854,0,0,0,0,4,5986,1,0,4,10417,-109,0
17704131,false,1,1863,0,0,0,0,4,5986,1,0,4,10417,-109,0
17714134,false,1,1873,0,0,0,0,4,5986,1,0,4,10417,-109,0
17724131,false,1,1875,0,0,0,0,4,5986,1,0,4,10417,-109,0
17734134,false,1,1883,0,0,0,0,4,5986,1,0,4,10417,-109,0
17744133,false,1,1888,0,0,0,0,4,5986,1,0,4,10417,-109,0
17754133,false,1,1885,0,0,0,0,4,5986,1,0,4,10417,-109,0
17764136,false,1,1882,0,0,0,0,4,5986,1,0,4,10417,-109,0
17774133,false,1,1886,0,0,0,0,4,5986,1,0,4,10417,-109,0
17784137,false,1,1881,0,0,0,0,4,5986,1,0,4,10417,-109,0
17794134,false,1,1878,0,0,0,0,4,5986,1,0,4,10417,-109,0
17804137,false,1,1876,0,0,0,0,4,5986,1,0,4,10417,-109,0
17814133,false,1,1869,0,0,0,0,4,5986,1,0,4,10417,-109,0
17824132,false,1,1857,0,0,0,0,4,5986,1,0,4,10417,-109,0
17834135,false,1,1851,0,0,0,0,4,5986,1,0,4,10417,-109,0
17844134,false,1,1843,0,0,0,0,4,5986,1,0,4,10417,-109,0
17854131,false,1,1841,0,0,0,0,4,5986,1,0,4,10417,-109,0
17864134,false,1,1833,0,0,0,0,4,5986,1,0,4,10417,-109,0
17874133,false,1,1821,0,0,0,0,4,5986,1,0,4,10417,-109,0
17884136,false,1,1813,0,0,0,0,4,5986,1,0,4,10417,-109,0
17894132,false,1,1809,0,0,0,0,4,5986,1,0,4,10417,-109,0
17904135,false,1,1799,0,0,0,0,4,5986,1,0,4,10417,-109,0
17914132,false,1,1796,0,0,0,0,4,5986,1,0,4,10417,-109,0
17924131,false,1,1778,0,0,0,0,4,5986,1,0,4,10417,-109,0
17934137,false,1,1773,0,0,0,0,4,5986,1,0,4,10417,-109,0
17944134,false,1,1771,0,0,0,0,4,5986,1,0,4,10417,-109,0
17954131,false,1,1772,0,0,0,0,4,5986,1,0,4,10417,-109,0
17964134,false,1,1770,0,0,0,0,4,5986,1,0,4,10417,-109,0
17974132,false,1,1772,0,0,0,0,4,5986,1,0,4,10417,-109,0
17984135,false,1,1772,0,0,0,0,4,5986,1,0,4,10417,-109,0
17994132,false,1,1773,0,0,0,0,4,5986,1,0,4,10417,-109,0
18004135,false,1,1777,0,0,0,0,4,5986,1,0,4,10417,-109,0
18014132,false,1,1780,0,0,0,0,4,5986,1,0,4,10417,-109,0
18024133,false,1,1793,0,0,0,0,4,5986,1,0,4,10417,-109,0
18034137,false,1,1801,0,0,0,0,4,5986,1,0,4,10417,-109,0
18044134,false,1,1808,0,0,0,0,4,5986,1,0,4,10417,-109,0
18054137,false,1,1815,0,0,0,0,4,5986,1,0,4,10417,-109,0
18064134,false,1,1823,0,0,0,0,4,5986,1,0,4,10417,-109,0
18074132,false,1,1825,0,0,0,0,4,5986,1,0,4,10417,-109,0
18084136,false,1,1821,0,0,0,0,4,5986,1,0,4,10417,-109,0
18094133,false,1,1815,0,0,0,0,4,5986,1,0,4,10417,-109,0
18104136,false,1,1806,0,0,0,0,4,5986,1,0,4,10417,-109,0
18114133,false,1,1804,0,0,0,0,4,5986,1,0,4,10417,-109,0
18124133,false,1,1794,0,0,0,0,4,5986,1,0,4,10417,-109,0
18134136,false,1,1789,0,0,0,0,4,5986,1,0,4,10417,-109,0
18144133,false,1,1792,0,0,0,0,4,5986,1,0,4,10417,-109,0
18154136,false,1,1797,0,0,0,0,4,5986,1,0,4,10417,-109,0
18164133,false,1,1800,0,0,0,0,4,5986,1,0,4,10417,-109,0
18174131,false,1,1810,0,0,0,0,4,5986,1,0,4,10417,-109,0
18184134,false,1,1815,0,0,0,0,4,5986,1,0,4,10417,-109,0
18194137,false,1,1820,0,0,0,0,4,5986,1,0,4,10417,-109,0
18204134,false,1,1823,0,0,0,0,4,5986,1,0,4,10417,-109,0
