time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
22194136,false,1,1782,0,0,0,0,4,5990,1,0,4,13099,-120,0
22204137,false,1,1789,0,0,0,0,4,5990,1,0,4,13099,-120,0
22214133,false,1,1791,0,0,0,0,4,5990,1,0,4,13099,-120,0
22224136,false,1,1792,0,0,0,0,4,5990,1,0,4,13099,-120,0
22234136,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
22244136,false,1,1802,0,0,0,0,4,5990,1,0,4,13099,-120,0
22254138,false,1,1813,0,0,0,0,4,5990,1,0,4,13099,-120,0
22264132,false,1,1816,0,0,0,0,4,5990,1,0,4,13099,-120,0
22274132,false,1,1821,0,0,0,0,4,5990,1,0,4,13099,-120,0
22284136,false,1,1825,0,0,0,0,4,5990,1,0,4,13099,-120,0
22294137,false,1,1830,0,0,0,0,4,5990,1,0,4,13099,-120,0
22304132,false,1,1826,0,0,0,0,4,5990,1,0,4,13099,-120,0
22314134,false,1,1826,0,0,0,0,4,5990,1,0,4,13099,-120,0
22324135,false,1,1823,0,0,0,0,4,5990,1,0,4,13099,-120,0
22334136,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
22344136,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
22354138,false,1,1819,0,0,0,0,4,5990,1,0,4,13099,-120,0
22364132,false,1,1811,0,0,0,0,4,5990,1,0,4,13099,-120,0
22374137,false,1,1806,0,0,0,0,4,5990,1,0,4,13099,-120,0
22384132,false,1,1798,0,0,0,0,4,5990,1,0,4,13099,-120,0
22394132,false,1,1793,0,0,0,0,4,5990,1,0,4,13099,-120,0
22404137,false,1,1779,0,0,0,0,4,5990,1,0,4,13099,-120,0
22414137,false,1,1771,0,0,0,0,4,5990,1,0,4,13099,-120,0
22424138,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
22434138,false,1,1764,0,0,0,0,4,5990,1,0,4,13099,-120,0
22444133,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
22454134,false,1,1766,0,0,0,0,4,5990,1,0,4,13099,-120,0
22464133,false,1,1769,0,0,0,0,4,5990,1,0,4,13099,-120,0
22474134,false,1,1771,0,0,0,0,4,5990,1,0,4,13099,-120,0
22484134,false,1,1773,0,0,0,0,4,5990,1,0,4,13099,-120,0
22494136,false,1,1772,0,0,0,0,4,5990,1,0,4,13099,-120,0
22504137,false,1,1774,0,0,0,0,4,5990,1,0,4,13099,-120,0
22514133,false,1,1778,0,0,0,0,4,5990,1,0,4,13099,-120,0
22524135,false,1,1775,0,0,0,0,4,5990,1,0,4,13099,-120,0
22534135,false,1,1779,0,0,0,0,4,5990,1,0,4,13099,-120,0
22544136,false,1,1779,0,0,0,0,4,5990,1,0,4,13099,-120,0
22554133,false,1,1780,0,0,0,0,4,5990,1,0,4,13099,-120,0
22564134,false,1,1781,0,0,0,0,4,5990,1,0,4,13099,-120,0
22574136,false,1,1791,0,0,0,0,4,5990,1,0,4,13099,-120,0
22584137,false,1,1793,0,0,0,0,4,5990,1,0,4,13099,-120,0
22594132,false,1,1802,0,0,0,0,4,5990,1,0,4,13099,-120,0
22604132,false,1,1804,0,0,0,0,4,5990,1,0,4,13099,-120,0
22614134,false,1,1813,0,0,0,0,4,5990,1,0,4,13099,-120,0
22624135,false,1,1817,0,0,0,0,4,5990,1,0,4,13099,-120,0
22634136,false,1,1819,0,0,0,0,4,5990,1,0,4,13099,-120,0
22644133,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
22654134,false,1,1820,0,0,0,0,4,5990,1,0,4,13099,-120,0
22664136,false,1,1819,0,0,0,0,4,5990,1,0,4,13099,-120,0
22674138,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
22684132,false,1,1823,0,0,0,0,4,5990,1,0,4,13099,-120,0
22694132,false,1,1824,0,0,0,0,4,5990,1,0,4,13099,-120,0
22704133,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
22714135,false,1,1815,0,0,0,0,4,5990,1,0,4,13099,-120,0
22724136,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
22734136,false,1,1811,0,0,0,0,4,5990,1,0,4,13099,-120,0
22744134,false,1,1807,0,0,0,0,4,5990,1,0,4,13099,-120,0
22754134,false,1,1804,0,0,0,0,4,5990,1,0,4,13099,-120,0
22764137,false,1,1801,0,0,0,0,4,5990,1,0,4,13099,-120,0
22774138,false,1,1793,0,0,0,0,4,5990,1,0,4,13099,-120,0
22784138,false,1,1788,0,0,0,0,4,5990,1,0,4,13099,-120,0
22794132,false,1,1782,0,0,0,0,4,5990,1,0,4,13099,-120,0
22804132,false,1,1780,0,0,0,0,4,5990,1,0,4,13099,-120,0
22814134,false,1,1770,0,0,0,0,4,5990,1,0,4,13099,-120,0
22824135,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
22834132,false,1,1766,0,0,0,0,4,5990,1,0,4,13099,-120,0
22844132,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
22854135,false,1,1766,0,0,0,0,4,5990,1,0,4,13099,-120,0
22864135,false,1,1766,0,0,0,0,4,5990,1,0,4,13099,-120,0
22874137,false,1,1764,0,0,0,0,4,5990,1,0,4,13099,-120,0
22884138,false,1,1764,0,0,0,0,4,5990,1,0,4,13099,-120,0
22894138,false,1,1763,0,0,0,0,4,5990,1,0,4,13099,-120,0
22904132,false,1,1762,0,0,0,0,4,5990,1,0,4,13099,-120,0
22914132,false,1,1769,0,0,0,0,4,5990,1,0,4,13099,-120,0
22924137,false,1,1774,0,0,0,0,4,5990,1,0,4,13099,-120,0
22934138,false,1,1777,0,0,0,0,4,5990,1,0,4,13099,-120,0
22944134,false,1,1779,0,0,0,0,4,5990,1,0,4,13099,-120,0
22954134,false,1,1783,0,0,0,0,4,5990,1,0,4,13099,-120,0
22964136,false,1,1786,0,0,0,0,4,5990,1,0,4,13099,-120,0
22974138,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
22984133,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
22994133,false,1,1805,0,0,0,0,4,5990,1,0,4,13099,-120,0
23004134,false,1,1808,0,0,0,0,4,5990,1,0,4,13099,-120,0
23014138,false,1,1815,0,0,0,0,4,5990,1,0,4,13099,-120,0
23024133,false,1,1824,0,0,0,0,4,5990,1,0,4,13099,-120,0
23034135,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
23044136,false,1,1819,0,0,0,0,4,5990,1,0,4,13099,-120,0
23054137,false,1,1815,0,0,0,0,4,5990,1,0,4,13099,-120,0
23064138,false,1,1811,0,0,0,0,4,5990,1,0,4,13099,-120,0
23074133,false,1,1803,0,0,0,0,4,5990,1,0,4,13099,-120,0
23084133,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
23094134,false,1,1798,0,0,0,0,4,5990,1,0,4,13099,-120,0
23104138,false,1,1803,0,0,0,0,4,5990,1,0,4,13099,-120,0
23114132,false,1,1807,0,0,0,0,4,5990,1,0,4,13099,-120,0
23124136,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
23134136,false,1,1827,0,0,0,0,4,5990,1,0,4,13099,-120,0
23144137,false,1,1833,0,0,0,0,4,5990,1,0,4,13099,-120,0
23154138,false,1,1839,0,0,0,0,4,5990,1,0,4,13099,-120,0
23164133,false,1,1842,0,0,0,0,4,5990,1,0,4,13099,-120,0
23174135,false,1,1840,0,0,0,0,4,5990,1,0,4,13099,-120,0
23184135,false,1,1833,0,0,0,0,4,5990,1,0,4,13099,-120,0
23194136,false,1,1830,0,0,0,0,4,5990,1,0,4,13099,-120,0
23204133,false,1,1829,0,0,0,0,4,5990,1,0,4,13099,-120,0
23214136,false,1,1820,0,0,0,0,4,5990,1,0,4,13099,-120,0
23224137,false,1,1816,0,0,0,0,4,5990,1,0,4,13099,-120,0
23234138,false,1,1812,0,0,0,0,4,5990,1,0,4,13099,-120,0
23244132,false,1,1810,0,0,0,0,4,5990,1,0,4,13099,-120,0
23254134,false,1,1810,0,0,0,0,4,5990,1,0,4,13099,-120,0
23264136,false,1,1807,0,0,0,0,4,5990,1,0,4,13099,-120,0
23274136,false,1,1805,0,0,0,0,4,5990,1,0,4,13099,-120,0
23284136,false,1,1803,0,0,0,0,4,5990,1,0,4,13099,-120,0
23294134,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
23304136,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
23314138,false,1,1785,0,0,0,0,4,5990,1,0,4,13099,-120,0
23324132,false,1,1776,0,0,0,0,4,5990,1,0,4,13099,-120,0
23334132,false,1,1773,0,0,0,0,4,5990,1,0,4,13099,-120,0
23344132,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
23354133,false,1,1762,0,0,0,0,4,5990,1,0,4,13099,-120,0
23364134,false,1,1758,0,0,0,0,4,5990,1,0,4,13099,-120,0
23374135,false,1,1758,0,0,0,0,4,5990,1,0,4,13099,-120,0
23384133,false,1,1763,0,0,0,0,4,5990,1,0,4,13099,-120,0
23394134,false,1,1768,0,0,0,0,4,5990,1,0,4,13099,-120,0
23404135,false,1,1769,0,0,0,0,4,5990,1,0,4,13099,-120,0
23414135,false,1,1773,0,0,0,0,4,5990,1,0,4,13099,-120,0
23424136,false,1,1777,0,0,0,0,4,5990,1,0,4,13099,-120,0
23434137,false,1,1784,0,0,0,0,4,5990,1,0,4,13099,-120,0
23444138,false,1,1784,0,0,0,0,4,5990,1,0,4,13099,-120,0
23454132,false,1,1789,0,0,0,0,4,5990,1,0,4,13099,-120,0
23464133,false,1,1791,0,0,0,0,4,5990,1,0,4,13099,-120,0
23474138,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
23484134,false,1,1804,0,0,0,0,4,5990,1,0,4,13099,-120,0
23494135,false,1,1808,0,0,0,0,4,5990,1,0,4,13099,-120,0
23504136,false,1,1809,0,0,0,0,4,5990,1,0,4,13099,-120,0
23514136,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
23524138,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
23534138,false,1,1816,0,0,0,0,4,5990,1,0,4,13099,-120,0
23544132,false,1,1819,0,0,0,0,4,5990,1,0,4,13099,-120,0
23554133,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
23564135,false,1,1828,0,0,0,0,4,5990,1,0,4,13099,-120,0
23574134,false,1,1827,0,0,0,0,4,5990,1,0,4,13099,-120,0
23584135,false,1,1832,0,0,0,0,4,5990,1,0,4,13099,-120,0
23594135,false,1,1836,0,0,0,0,4,5990,1,0,4,13099,-120,0
23604136,false,1,1838,0,0,0,0,4,5990,1,0,4,13099,-120,0
23614138,false,1,1844,0,0,0,0,4,5990,1,0,4,13099,-120,0
23624132,false,1,1846,0,0,0,0,4,5990,1,0,4,13099,-120,0
23634133,false,1,1837,0,0,0,0,4,5990,1,0,4,13099,-120,0
23644134,false,1,1837,0,0,0,0,4,5990,1,0,4,13099,-120,0
23654136,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
23664134,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
23674135,false,1,1809,0,0,0,0,4,5990,1,0,4,13099,-120,0
23684136,false,1,1801,0,0,0,0,4,5990,1,0,4,13099,-120,0
23694136,false,1,1796,0,0,0,0,4,5990,1,0,4,13099,-120,0
23704138,false,1,1788,0,0,0,0,4,5990,1,0,4,13099,-120,0
23714133,false,1,1774,0,0,0,0,4,5990,1,0,4,13099,-120,0
23724133,false,1,1768,0,0,0,0,4,5990,1,0,4,13099,-120,0
23734134,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
23744135,false,1,1757,0,0,0,0,4,5990,1,0,4,13099,-120,0
23754133,false,1,1749,0,0,0,0,4,5990,1,0,4,13099,-120,0
23764134,false,1,1743,0,0,0,0,4,5990,1,0,4,13099,-120,0
23774136,false,1,1752,0,0,0,0,4,5990,1,0,4,13099,-120,0
23784137,false,1,1758,0,0,0,0,4,5990,1,0,4,13099,-120,0
23794138,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
23804138,false,1,1769,0,0,0,0,4,5990,1,0,4,13099,-120,0
23814132,false,1,1775,0,0,0,0,4,5990,1,0,4,13099,-120,0
23824133,false,1,1788,0,0,0,0,4,5990,1,0,4,13099,-120,0
23834133,false,1,1795,0,0,0,0,4,5990,1,0,4,13099,-120,0
23844137,false,1,1799,0,0,0,0,4,5990,1,0,4,13099,-120,0
23854133,false,1,1804,0,0,0,0,4,5990,1,0,4,13099,-120,0
23864135,false,1,1810,0,0,0,0,4,5990,1,0,4,13099,-120,0
23874138,false,1,1821,0,0,0,0,4,5990,1,0,4,13099,-120,0
23884138,false,1,1828,0,0,0,0,4,5990,1,0,4,13099,-120,0
23894132,false,1,1831,0,0,0,0,4,5990,1,0,4,13099,-120,0
23904133,false,1,1829,0,0,0,0,4,5990,1,0,4,13099,-120,0
23914135,false,1,1816,0,0,0,0,4,5990,1,0,4,13099,-120,0
23924136,false,1,1809,0,0,0,0,4,5990,1,0,4,13099,-120,0
23934133,false,1,1803,0,0,0,0,4,5990,1,0,4,13099,-120,0
23944136,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
23954136,false,1,1790,0,0,0,0,4,5990,1,0,4,13099,-120,0
23964137,false,1,1786,0,0,0,0,4,5990,1,0,4,13099,-120,0
23974132,false,1,1786,0,0,0,0,4,5990,1,0,4,13099,-120,0
23984133,false,1,1787,0,0,0,0,4,5990,1,0,4,13099,-120,0
23994134,false,1,1788,0,0,0,0,4,5990,1,0,4,13099,-120,0
24004135,false,1,1791,0,0,0,0,4,5990,1,0,4,13099,-120,0
24014135,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
24024138,false,1,1798,0,0,0,0,4,5990,1,0,4,13099,-120,0
24034137,false,1,1806,0,0,0,0,4,5990,1,0,4,13099,-120,0
24044138,false,1,1812,0,0,0,0,4,5990,1,0,4,13099,-120,0
24054133,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
24064134,false,1,1832,0,0,0,0,4,5990,1,0,4,13099,-120,0
24074136,false,1,1837,0,0,0,0,4,5990,1,0,4,13099,-120,0
24084136,false,1,1844,0,0,0,0,4,5990,1,0,4,13099,-120,0
24094137,false,1,1851,0,0,0,0,4,5990,1,0,4,13099,-120,0
24104133,false,1,1849,0,0,0,0,4,5990,1,0,4,13099,-120,0
24114134,false,1,1849,0,0,0,0,4,5990,1,0,4,13099,-120,0
24124132,false,1,1846,0,0,0,0,4,5990,1,0,4,13099,-120,0
24134134,false,1,1846,0,0,0,0,4,5990,1,0,4,13099,-120,0
24144134,false,1,1846,0,0,0,0,4,5990,1,0,4,13099,-120,0
24154136,false,1,1843,0,0,0,0,4,5990,1,0,4,13099,-120,0
24164136,false,1,1843,0,0,0,0,4,5990,1,0,4,13099,-120,0
24174137,false,1,1841,0,0,0,0,4,5990,1,0,4,13099,-120,0
24184138,false,1,1837,0,0,0,0,4,5990,1,0,4,13099,-120,0
24194134,false,1,1836,0,0,0,0,4,5990,1,0,4,13099,-120,0
24204135,false,1,1831,0,0,0,0,4,5990,1,0,4,13099,-120,0
24214133,false,1,1831,0,0,0,0,4,5990,1,0,4,13099,-120,0
24224134,false,1,1828,0,0,0,0,4,5990,1,0,4,13099,-120,0
24234135,false,1,1825,0,0,0,0,4,5990,1,0,4,13099,-120,0
24244137,false,1,1820,0,0,0,0,4,5990,1,0,4,13099,-120,0
24254138,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
24264138,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
24274132,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
24284134,false,1,1809,0,0,0,0,4,5990,1,0,4,13099,-120,0
24294136,false,1,1804,0,0,0,0,4,5990,1,0,4,13099,-120,0
24304134,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
24314135,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
24324136,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
24334136,false,1,1790,0,0,0,0,4,5990,1,0,4,13099,-120,0
24344138,false,1,1783,0,0,0,0,4,5990,1,0,4,13099,-120,0
24354133,false,1,1781,0,0,0,0,4,5990,1,0,4,13099,-120,0
24364134,false,1,1775,0,0,0,0,4,5990,1,0,4,13099,-120,0
24374135,false,1,1774,0,0,0,0,4,5990,1,0,4,13099,-120,0
24384136,false,1,1769,0,0,0,0,4,5990,1,0,4,13099,-120,0
24394135,false,1,1766,0,0,0,0,4,5990,1,0,4,13099,-120,0
24404138,false,1,1759,0,0,0,0,4,5990,1,0,4,13099,-120,0
24414132,false,1,1756,0,0,0,0,4,5990,1,0,4,13099,-120,0
24424133,false,1,1753,0,0,0,0,4,5990,1,0,4,13099,-120,0
24434133,false,1,1764,0,0,0,0,4,5990,1,0,4,13099,-120,0
24444134,false,1,1768,0,0,0,0,4,5990,1,0,4,13099,-120,0
24454136,false,1,1782,0,0,0,0,4,5990,1,0,4,13099,-120,0
24464136,false,1,1791,0,0,0,0,4,5990,1,0,4,13099,-120,0
24474137,false,1,1795,0,0,0,0,4,5990,1,0,4,13099,-120,0
24484133,false,1,1805,0,0,0,0,4,5990,1,0,4,13099,-120,0
24494137,false,1,1811,0,0,0,0,4,5990,1,0,4,13099,-120,0
24504132,false,1,1820,0,0,0,0,4,5990,1,0,4,13099,-120,0
24514133,false,1,1825,0,0,0,0,4,5990,1,0,4,13099,-120,0
24524134,false,1,1827,0,0,0,0,4,5990,1,0,4,13099,-120,0
24534134,false,1,1832,0,0,0,0,4,5990,1,0,4,13099,-120,0
24544136,false,1,1842,0,0,0,0,4,5990,1,0,4,13099,-120,0
24554137,false,1,1844,0,0,0,0,4,5990,1,0,4,13099,-120,0
24564138,false,1,1843,0,0,0,0,4,5990,1,0,4,13099,-120,0
24574133,false,1,1835,0,0,0,0,4,5990,1,0,4,13099,-120,0
24584137,false,1,1829,0,0,0,0,4,5990,1,0,4,13099,-120,0
24594133,false,1,1818,0,0,0,0,4,5990,1,0,4,13099,-120,0
24604133,false,1,1811,0,0,0,0,4,5990,1,0,4,13099,-120,0
24614134,false,1,1805,0,0,0,0,4,5990,1,0,4,13099,-120,0
24624135,false,1,1803,0,0,0,0,4,5990,1,0,4,13099,-120,0
24634136,false,1,1795,0,0,0,0,4,5990,1,0,4,13099,-120,0
24644137,false,1,1789,0,0,0,0,4,5990,1,0,4,13099,-120,0
24654132,false,1,1789,0,0,0,0,4,5990,1,0,4,13099,-120,0
24664134,false,1,1780,0,0,0,0,4,5990,1,0,4,13099,-120,0
24674138,false,1,1779,0,0,0,0,4,5990,1,0,4,13099,-120,0
24684138,false,1,1775,0,0,0,0,4,5990,1,0,4,13099,-120,0
24694132,false,1,1770,0,0,0,0,4,5990,1,0,4,13099,-120,0
24704134,false,1,1781,0,0,0,0,4,5990,1,0,4,13099,-120,0
24714135,false,1,1785,0,0,0,0,4,5990,1,0,4,13099,-120,0
24724136,false,1,1784,0,0,0,0,4,5990,1,0,4,13099,-120,0
24734137,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
24744137,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
24754134,false,1,1805,0,0,0,0,4,5990,1,0,4,13099,-120,0
24764137,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
24774138,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
24784132,false,1,1787,0,0,0,0,4,5990,1,0,4,13099,-120,0
24794133,false,1,1784,0,0,0,0,4,5990,1,0,4,13099,-120,0
24804135,false,1,1770,0,0,0,0,4,5990,1,0,4,13099,-120,0
24814136,false,1,1763,0,0,0,0,4,5990,1,0,4,13099,-120,0
24824137,false,1,1756,0,0,0,0,4,5990,1,0,4,13099,-120,0
24834138,false,1,1760,0,0,0,0,4,5990,1,0,4,13099,-120,0
24844134,false,1,1765,0,0,0,0,4,5990,1,0,4,13099,-120,0
24854136,false,1,1776,0,0,0,0,4,5990,1,0,4,13099,-120,0
24864133,false,1,1781,0,0,0,0,4,5990,1,0,4,13099,-120,0
24874134,false,1,1786,0,0,0,0,4,5990,1,0,4,13099,-120,0
24884135,false,1,1792,0,0,0,0,4,5990,1,0,4,13099,-120,0
24894135,false,1,1800,0,0,0,0,4,5990,1,0,4,13099,-120,0
24904138,false,1,1807,0,0,0,0,4,5990,1,0,4,13099,-120,0
24914132,false,1,1813,0,0,0,0,4,5990,1,0,4,13099,-120,0
24924132,false,1,1820,0,0,0,0,4,5990,1,0,4,13099,-120,0
24934135,false,1,1824,0,0,0,0,4,5990,1,0,4,13099,-120,0
24944136,false,1,1831,0,0,0,0,4,5990,1,0,4,13099,-120,0
24954135,false,1,1840,0,0,0,0,4,5990,1,0,4,13099,-120,0
24964136,false,1,1839,0,0,0,0,4,5990,1,0,4,13099,-120,0
24974136,false,1,1839,0,0,0,0,4,5990,1,0,4,13099,-120,0
24984137,false,1,1836,0,0,0,0,4,5990,1,0,4,13099,-120,0
24994132,false,1,1832,0,0,0,0,4,5990,1,0,4,13099,-120,0
25004133,false,1,1828,0,0,0,0,4,5990,1,0,4,13099,-120,0
25014134,false,1,1827,0,0,0,0,4,5990,1,0,4,13099,-120,0
25024136,false,1,1825,0,0,0,0,4,5990,1,0,4,13099,-120,0
25034137,false,1,1822,0,0,0,0,4,5990,1,0,4,13099,-120,0
25044136,false,1,1815,0,0,0,0,4,5990,1,0,4,13099,-120,0
25054136,false,1,1814,0,0,0,0,4,5990,1,0,4,13099,-120,0
25064136,false,1,1808,0,0,0,0,4,5990,1,0,4,13099,-120,0
25074136,false,1,1806,0,0,0,0,4,5990,1,0,4,13099,-120,0
25084136,false,1,1802,0,0,0,0,4,5990,1,0,4,13099,-120,0
25094132,false,1,1797,0,0,0,0,4,5990,1,0,4,13099,-120,0
25104133,false,1,1796,0,0,0,0,4,5990,1,0,4,13099,-120,0
25114136,false,1,1794,0,0,0,0,4,5990,1,0,4,13099,-120,0
25124136,false,1,1790,0,0,0,0,4,5990,1,0,4,13099,-120,0
