time,engineEngaged,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
53474136,false,1,1809,0,0,0,0,4,5978,1,0,4,14750,-115,0
53484133,false,1,1805,0,0,0,0,4,5978,1,0,4,14750,-115,0
53494134,false,1,1797,0,0,0,0,4,5978,1,0,4,14750,-115,0
53504136,false,1,1791,0,0,0,0,4,5978,1,0,4,14750,-115,0
53514137,false,1,1780,0,0,0,0,4,5978,1,0,4,14750,-115,0
53524132,false,1,1774,0,0,0,0,4,5978,1,0,4,14750,-115,0
53534135,false,1,1768,0,0,0,0,4,5978,1,0,4,14750,-115,0
53544136,false,1,1761,0,0,0,0,4,5978,1,0,4,14750,-115,0
53554136,false,1,1755,0,0,0,0,4,5978,1,0,4,14750,-115,0
53564137,false,1,1747,0,0,0,0,4,5978,1,0,4,14750,-115,0
53574133,false,1,1755,0,0,0,0,4,5978,1,0,4,14750,-115,0
53584137,false,1,1763,0,0,0,0,4,5978,1,0,4,14750,-115,0
53594138,false,1,1775,0,0,0,0,4,5978,1,0,4,14750,-115,0
53604138,false,1,1785,0,0,0,0,4,5978,1,0,4,14750,-115,0
53614133,false,1,1799,0,0,0,0,4,5978,1,0,4,14750,-115,0
53624136,false,1,1824,0,0,0,0,4,5978,1,0,4,14750,-115,0
53634137,false,1,1835,0,0,0,0,4,5978,1,0,4,14750,-115,0
53644138,false,1,1828,0,0,0,0,4,5978,1,0,4,14750,-115,0
53654133,false,1,1824,0,0,0,0,4,5978,1,0,4,14750,-115,0
53664135,false,1,1811,0,0,0,0,4,5978,1,0,4,14750,-115,0
53674133,false,1,1802,0,0,0,0,4,5978,1,0,4,14750,-115,0
53684133,false,1,1799,0,0,0,0,4,5978,1,0,4,14750,-115,0
53694134,false,1,1790,0,0,0,0,4,5978,1,0,4,14750,-115,0
53704134,false,1,1782,0,0,0,0,4,5978,1,0,4,14750,-115,0
53714137,false,1,1786,0,0,0,0,4,5978,1,0,4,14750,-115,0
53724132,false,1,1791,0,0,0,0,4,5978,1,0,4,14750,-115,0
53734132,false,1,1793,0,0,0,0,4,5978,1,0,4,14750,-115,0
53744133,false,1,1799,0,0,0,0,4,5978,1,0,4,14750,-115,0
53754134,false,1,1800,0,0,0,0,4,5978,1,0,4,14750,-115,0
53764132,false,1,1804,0,0,0,0,4,5978,1,0,4,14750,-115,0
53774135,false,1,1801,0,0,0,0,4,5978,1,0,4,14750,-115,0
53784135,false,1,1799,0,0,0,0,4,5978,1,0,4,14750,-115,0
53794136,false,1,1793,0,0,0,0,4,5978,1,0,4,14750,-115,0
53804132,false,1,1790,0,0,0,0,4,5978,1,0,4,14750,-115,0
53814133,false,1,1785,0,0,0,0,4,5978,1,0,4,14750,-115,0
53824135,false,1,1776,0,0,0,0,4,5978,1,0,4,14750,-115,0
53834136,false,1,1773,0,0,0,0,4,5978,1,0,4,14750,-115,0
53844137,false,1,1781,0,0,0,0,4,5978,1,0,4,14750,-115,0
53854135,false,1,1788,0,0,0,0,4,5978,1,0,4,14750,-115,0
53864135,false,1,1802,0,0,0,0,4,5978,1,0,4,14750,-115,0
53874138,false,1,1818,0,0,0,0,4,5978,1,0,4,14750,-115,0
53884138,false,1,1828,0,0,0,0,4,5978,1,0,4,14750,-115,0
53894133,false,1,1838,0,0,0,0,4,5978,1,0,4,14750,-115,0
53904134,false,1,1846,0,0,0,0,4,5978,1,0,4,14750,-115,0
53914136,false,1,1843,0,0,0,0,4,5978,1,0,4,14750,-115,0
53924136,false,1,1842,0,0,0,0,4,5978,1,0,4,14750,-115,0
53934136,false,1,1842,0,0,0,0,4,5978,1,0,4,14750,-115,0
53944137,false,1,1840,0,0,0,0,4,5978,1,0,4,14750,-115,0
53954136,false,1,1838,0,0,0,0,4,5978,1,0,4,14750,-115,0
53964136,false,1,1838,0,0,0,0,4,5978,1,0,4,14750,-115,0
53974137,false,1,1840,0,0,0,0,4,5978,1,0,4,14750,-115,0
53984132,false,1,1837,0,0,0,0,4,5978,1,0,4,14750,-115,0
53994132,false,1,1837,0,0,0,0,4,5978,1,0,4,14750,-115,0
54004134,false,1,1839,0,0,0,0,4,5978,1,0,4,14750,-115,0
54014134,false,1,1837,0,0,0,0,4,5978,1,0,4,14750,-115,0
54024135,false,1,1840,0,0,0,0,4,5978,1,0,4,14750,-115,0
54034136,false,1,1839,0,0,0,0,4,5978,1,0,4,14750,-115,0
54044134,false,1,1831,0,0,0,0,4,5978,1,0,4,14750,-115,0
54054135,false,1,1822,0,0,0,0,4,5978,1,0,4,14750,-115,0
54064135,false,1,1816,0,0,0,0,4,5978,1,0,4,14750,-115,0
54074137,false,1,1808,0,0,0,0,4,5978,1,0,4,14750,-115,0
54084138,false,1,1805,0,0,0,0,4,5978,1,0,4,14750,-115,0
54094132,false,1,1795,0,0,0,0,4,5978,1,0,4,14750,-115,0
54104134,false,1,1790,0,0,0,0,4,5978,1,0,4,14750,-115,0
54114135,false,1,1789,0,0,0,0,4,5978,1,0,4,14750,-115,0
54124136,false,1,1789,0,0,0,0,4,5978,1,0,4,14750,-115,0
54134133,false,1,1789,0,0,0,0,4,5978,1,0,4,14750,-115,0
54144134,false,1,1792,0,0,0,0,4,5978,1,0,4,14750,-115,0
54154136,false,1,1793,0,0,0,0,4,5978,1,0,4,14750,-115,0
54164138,false,1,1792,0,0,0,0,4,5978,1,0,4,14750,-115,0
54174138,false,1,1797,0,0,0,0,4,5978,1,0,4,14750,-115,0
54184133,false,1,1800,0,0,0,0,4,5978,1,0,4,14750,-115,0
54194134,false,1,1803,0,0,0,0,4,5978,1,0,4,14750,-115,0
54204136,false,1,1806,0,0,0,0,4,5978,1,0,4,14750,-115,0
54214136,false,1,1812,0,0,0,0,4,5978,1,0,4,14750,-115,0
54224135,false,1,1814,0,0,0,0,4,5978,1,0,4,14750,-115,0
54234135,false,1,1817,0,0,0,0,4,5978,1,0,4,14750,-115,0
54244138,false,1,1818,0,0,0,0,4,5978,1,0,4,14750,-115,0
54254133,false,1,1821,0,0,0,0,4,5978,1,0,4,14750,-115,0
54264134,false,1,1825,0,0,0,0,4,5978,1,0,4,14750,-115,0
54274134,false,1,1827,0,0,0,0,4,5978,1,0,4,14750,-115,0
54284135,false,1,1827,0,0,0,0,4,5978,1,0,4,14750,-115,0
54294136,false,1,1828,0,0,0,0,4,5978,1,0,4,14750,-115,0
54304137,false,1,1831,0,0,0,0,4,5978,1,0,4,14750,-115,0
54314138,false,1,1831,0,0,0,0,4,5978,1,0,4,14750,-115,0
54324135,false,1,1831,0,0,0,0,4,5978,1,0,4,14750,-115,0
54334136,false,1,1833,0,0,0,0,4,5978,1,0,4,14750,-115,0
54344133,false,1,1833,0,0,0,0,4,5978,1,0,4,14750,-115,0
