time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
74394135,,1,1825,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74404138,,1,1824,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74414136,,1,1819,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74424134,,1,1817,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74434134,,1,1814,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74444137,,1,1814,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74454134,,1,1812,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74464138,,1,1812,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74474136,,1,1809,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74484133,,1,1809,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74494136,,1,1810,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74504133,,1,1813,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74514138,,1,1815,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74524135,,1,1818,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74534135,,1,1819,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74544132,,1,1821,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74554136,,1,1822,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74564134,,1,1818,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74574138,,1,1816,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74584135,,1,1815,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74594138,,1,1813,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74604135,,1,1810,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74614133,,1,1807,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74624133,,1,1810,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74634136,,1,1812,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74644134,,1,1816,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74654137,,1,1816,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74664136,,1,1821,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74674133,,1,1825,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74684136,,1,1825,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74694133,,1,1825,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74704137,,1,1822,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74714137,,1,1824,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74724135,,1,1823,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74734138,,1,1823,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74744136,,1,1821,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74754134,,1,1820,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74764137,,1,1817,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74774135,,1,1815,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74784138,,1,1813,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74794135,,1,1812,100,49,87,0,4,5989,3,0,4,32910,-27,-1
74804136,,1,1806,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74814134,,1,1806,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74824138,,1,1804,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74834135,,1,1806,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74844138,,1,1805,100,49,87,0,4,5989,2,0,4,32910,-27,-1
74854137,,1,1804,100,49,87,0,4,5989,2,0,4,32910,-27,-1
