time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
45184136,,1,1821,0,0,0,0,4,5980,2,0,4,14507,-109,0
45194137,,1,1825,0,0,0,0,4,5980,2,0,4,14507,-109,0
45204134,,1,1826,0,0,0,0,4,5980,2,0,4,14507,-109,0
45214137,,1,1824,0,0,0,0,4,5980,2,0,4,14507,-109,0
45224134,,1,1823,0,0,0,0,4,5980,2,0,4,14507,-109,0
45234132,,1,1818,0,0,0,0,4,5980,2,0,4,14507,-109,0
45244136,,1,1812,0,0,0,0,4,5980,2,0,4,14507,-109,0
45254132,,1,1813,0,0,0,0,4,5980,2,0,4,14507,-109,0
45264136,,1,1812,0,0,0,0,4,5980,2,0,4,14507,-109,0
45274133,,1,1809,0,0,0,0,4,5980,2,0,4,14507,-109,0
45284133,,1,1807,0,0,0,0,4,5980,2,0,4,14507,-109,0
45294137,,1,1807,0,0,0,0,4,5980,2,0,4,14507,-109,0
45304134,,1,1808,0,0,0,0,4,5980,2,0,4,14507,-109,0
45314137,,1,1810,0,0,0,0,4,5980,2,0,4,14507,-109,0
45324134,,1,1810,0,0,0,0,4,5980,2,0,4,14507,-109,0
45334131,,1,1809,0,0,0,0,4,5980,2,0,4,14507,-109,0
45344134,,1,1804,0,0,0,0,4,5980,2,0,4,14507,-109,0
45354137,,1,1799,0,0,0,0,4,5980,2,0,4,14507,-109,0
45364134,,1,1794,0,0,0,0,4,5980,2,0,4,14507,-109,0
45374137,,1,1788,0,0,0,0,4,5980,2,0,4,14507,-109,0
45384137,,1,1780,0,0,0,0,4,5980,2,0,4,14507,-109,0
45394135,,1,1770,0,0,0,0,4,5980,2,0,4,14507,-109,0
45404132,,1,1765,0,0,0,0,4,5980,2,0,4,14507,-109,0
45414135,,1,1770,0,0,0,0,4,5980,2,0,4,14507,-109,0
45424132,,1,1771,0,0,0,0,4,5980,2,0,4,14507,-109,0
45434135,,1,1776,0,0,0,0,4,5980,2,0,4,14507,-109,0
45444133,,1,1787,0,0,0,0,4,5980,2,0,4,14507,-109,0
45454136,,1,1792,0,0,0,0,4,5980,2,0,4,14507,-109,0
45464132,,1,1794,0,0,0,0,4,5980,2,0,4,14507,-109,0
45474132,,1,1797,0,0,0,0,4,5980,2,0,4,14507,-109,0
45484135,,1,1793,0,0,0,0,4,5980,2,0,4,14507,-109,0
45494133,,1,1797,0,0,0,0,4,5980,2,0,4,14507,-109,0
45504137,,1,1798,0,0,0,0,4,5980,2,0,4,14507,-109,0
45514134,,1,1796,0,0,0,0,4,5980,2,0,4,14507,-109,0
45524137,,1,1799,0,0,0,0,4,5980,2,0,4,14507,-109,0
45534133,,1,1798,0,0,0,0,4,5980,2,0,4,14507,-109,0
45544132,,1,1802,0,0,0,0,4,5980,2,0,4,14507,-109,0
45554135,,1,1804,0,0,0,0,4,5980,2,0,4,14507,-109,0
45564135,,1,1808,0,0,0,0,4,5980,2,0,4,14507,-109,0
45574131,,1,1808,0,0,0,0,4,5980,2,0,4,14507,-109,0
