time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
159034182,0,1,1811,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159044190,0,1,1811,100,14,92,0,4,6018,2,1,0,4,33079,-27,9,-2,66,-68,0,-68,0
159054194,0,1,1812,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159064181,0,1,1815,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159074200,0,1,1815,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159084188,0,1,1816,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159094183,0,1,1819,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159104201,0,1,1814,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159114195,0,1,1811,100,14,92,0,4,6018,2,1,0,4,33079,-27,18,-2,66,-68,0,-68,0
159124180,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159134197,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159144192,0,1,1795,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159154229,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159164189,0,1,1786,100,14,92,0,4,6018,2,2,0,4,33079,-27,12,-2,66,-68,0,-68,0
159174188,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159184197,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159194193,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,20,-2,66,-68,0,-68,0
159204198,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159214183,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159224188,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159234187,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159244186,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159254192,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159264201,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159274197,0,1,1790,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159284181,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159294187,0,1,1792,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159304194,0,1,1790,100,14,92,0,4,6018,2,1,0,4,33079,-27,18,-2,66,-68,0,-68,0
159314201,0,1,1793,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159324190,0,1,1796,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159334199,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,9,-2,66,-68,0,-68,0
159344193,0,1,1800,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159354199,0,1,1800,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159364194,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159374200,0,1,1804,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159384191,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159394180,0,1,1804,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159404180,0,1,1804,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159414199,0,1,1805,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159424188,0,1,1806,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159434185,0,1,1808,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159444198,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159454191,0,1,1801,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159464201,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,19,-2,66,-68,0,-68,0
159474195,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159484202,0,1,1794,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159494194,0,1,1793,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159504194,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159514183,0,1,1795,100,14,92,0,4,6018,2,1,0,4,33079,-27,18,-2,66,-68,0,-68,0
159524193,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159534194,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159544190,0,1,1801,100,14,92,0,4,6018,2,1,0,4,33079,-27,9,-2,66,-68,0,-68,0
159554183,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159564198,0,1,1804,100,14,92,0,4,6018,2,1,0,4,33079,-27,16,-2,66,-68,0,-68,0
159574199,0,1,1803,100,14,92,0,4,6018,2,8,0,4,33079,-27,9,-2,66,-68,0,-68,0
159584191,0,1,1795,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159594200,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159604199,0,1,1789,100,14,92,0,4,6018,2,1,0,4,33079,-27,9,-2,66,-68,0,-68,0
159614196,0,1,1785,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159624200,0,1,1782,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159634197,0,1,1777,100,14,92,0,4,6018,2,1,0,4,33079,-27,13,-2,66,-68,0,-68,0
159644201,0,1,1780,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159654198,0,1,1782,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159664183,0,1,1784,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159674194,0,1,1785,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159684200,0,1,1789,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159694185,0,1,1792,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159704267,0,1,1795,100,14,92,0,4,6018,2,1,0,4,33079,-27,18,-2,66,-68,0,-68,0
159714188,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159724194,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159734182,0,1,1805,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159744192,0,1,1805,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159754198,0,1,1810,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159764183,0,1,1813,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159774199,0,1,1810,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159784188,0,1,1796,100,14,92,0,4,6018,2,1,0,4,33079,-27,10,-2,66,-68,0,-68,0
159794183,0,1,1790,100,14,92,0,4,6018,2,1,0,4,33079,-27,14,-2,66,-68,0,-68,0
159804183,0,1,1784,100,14,92,0,4,6018,2,1,0,4,33079,-27,17,-2,66,-68,0,-68,0
159814190,0,1,1778,100,14,92,0,4,6018,2,1,0,4,33079,-27,11,-2,66,-68,0,-68,0
159824187,0,1,1769,100,14,92,0,4,6018,2,1,0,4,33079,-27,15,-2,66,-68,0,-68,0
159834194,0,1,1762,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-2,66,-68,0,-68,0
159844191,0,1,1770,100,14,92,0,4,6018,2,1,0,4,33079,-27,12,-1,66,-67,0,-68,0
159854187,0,1,1773,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159864191,0,1,1777,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
159874188,0,1,1782,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159884181,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159894198,0,1,1793,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
159904185,0,1,1794,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159914181,0,1,1796,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
159924183,0,1,1801,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
159934194,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,7,-1,66,-67,0,-68,0
159944193,0,1,1807,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
159954190,0,1,1809,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
159964181,0,1,1813,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159974194,0,1,1815,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
159984181,0,1,1816,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
159994185,0,1,1818,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160004201,0,1,1817,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160014188,0,1,1819,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160024190,0,1,1821,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160034201,0,1,1818,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160044192,0,1,1813,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160054182,0,1,1808,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160064278,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160074186,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160084198,0,1,1793,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160094181,0,1,1783,100,14,92,0,4,6018,2,1,0,4,33079,-27,7,-1,66,-67,0,-68,0
160104188,0,1,1781,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160114182,0,1,1784,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160124194,0,1,1787,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160134233,0,1,1787,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160144184,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160154198,0,1,1794,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160164198,0,1,1797,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160174185,0,1,1801,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160184200,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160194190,0,1,1805,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160204200,0,1,1807,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160214200,0,1,1809,100,14,92,0,4,6018,2,1,0,4,33079,-27,3,-1,66,-67,0,-68,0
160224191,0,1,1810,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160234201,0,1,1812,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160244183,0,1,1810,100,14,92,0,4,6018,2,1,0,4,33079,-27,7,-1,66,-67,0,-68,0
160254266,0,1,1808,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160264200,0,1,1807,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160274192,0,1,1805,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160284193,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160294200,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160304192,0,1,1799,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160314188,0,1,1800,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160324194,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160334191,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,7,-1,66,-67,0,-68,0
160344182,0,1,1803,100,14,92,0,4,6018,2,2,0,4,33079,-27,5,-1,66,-67,0,-68,0
160354183,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160364188,0,1,1806,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160374195,0,1,1803,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160384199,0,1,1797,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160394185,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160404182,0,1,1793,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160414199,0,1,1790,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160424181,0,1,1789,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160434195,0,1,1785,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160444192,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160454198,0,1,1794,100,14,92,0,4,6018,2,1,0,4,33079,-27,3,-1,66,-67,0,-68,0
160464183,0,1,1796,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160474201,0,1,1798,100,14,92,0,4,6018,2,1,0,4,33079,-27,3,-1,66,-67,0,-68,0
160484190,0,1,1804,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160494200,0,1,1809,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160504184,0,1,1812,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160514182,0,1,1812,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160524190,0,1,1814,100,14,92,0,4,6018,2,1,0,4,33079,-27,3,-1,66,-67,0,-68,0
160534187,0,1,1819,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160544192,0,1,1820,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160554198,0,1,1824,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160564194,0,1,1824,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160574194,0,1,1822,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160584185,0,1,1809,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160594198,0,1,1802,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160604195,0,1,1794,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160614191,0,1,1788,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160624197,0,1,1782,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160634193,0,1,1775,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160644198,0,1,1777,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160654201,0,1,1780,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160664191,0,1,1784,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160674180,0,1,1786,100,14,92,0,4,6018,2,1,0,4,33079,-27,7,-1,66,-67,0,-68,0
160684193,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,4,-1,66,-67,0,-68,0
160694181,0,1,1792,100,14,92,0,4,6018,2,1,0,4,33079,-27,6,-1,66,-67,0,-68,0
160704186,0,1,1792,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
160714194,0,1,1791,100,14,92,0,4,6018,2,1,0,4,33079,-27,5,-1,66,-67,0,-68,0
