time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
150824187,0,1,1790,100,24,81,0,4,6029,1,0,0,4,33476,-27,45,5,54,-49,0,-49,0
150834184,0,1,1791,100,24,81,0,4,6029,1,0,0,4,33476,-27,29,5,54,-49,0,-49,0
150844183,0,1,1789,100,24,81,0,4,6029,1,0,0,4,33476,-27,36,5,54,-49,0,-49,0
150854198,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,47,5,54,-49,0,-49,0
150864191,0,1,1793,100,24,81,0,4,6029,1,0,0,4,33476,-27,29,5,54,-49,0,-49,0
150874185,0,1,1793,100,24,81,0,4,6029,1,0,0,4,33476,-27,42,5,54,-49,0,-49,0
150884182,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,45,5,54,-49,0,-49,0
150894193,0,1,1793,100,24,81,0,4,6029,1,0,0,4,33476,-27,34,5,54,-49,0,-49,0
150904191,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,45,5,54,-49,0,-49,0
150914185,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,29,5,54,-49,0,-49,0
150924178,0,1,1791,100,24,81,0,4,6029,1,0,0,4,33476,-27,39,5,54,-49,0,-49,0
150934193,0,1,1790,100,24,81,0,4,6029,1,0,0,4,33476,-27,48,5,54,-49,0,-49,0
150944190,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,31,5,54,-49,0,-49,0
150954191,0,1,1796,100,24,81,0,4,6029,1,0,0,4,33476,-27,43,5,54,-49,0,-49,0
150964182,0,1,1798,100,24,81,0,4,6029,1,0,0,4,33476,-27,42,5,54,-49,0,-49,0
150974196,0,1,1803,100,24,81,0,4,6029,1,0,0,4,33476,-27,34,5,54,-49,0,-49,0
150984191,0,1,1803,100,24,81,0,4,6029,1,0,0,4,33476,-27,46,5,54,-49,0,-49,0
150994181,0,1,1807,100,24,81,0,4,6029,1,0,0,4,33476,-27,29,5,54,-49,0,-49,0
151004197,0,1,1811,100,24,81,0,4,6029,1,0,0,4,33476,-27,37,5,54,-49,0,-49,0
151014189,0,1,1810,100,24,81,0,4,6029,1,0,0,4,33476,-27,46,5,54,-49,0,-49,0
151024271,0,1,1804,100,24,81,0,4,6029,1,0,0,4,33476,-27,44,5,54,-49,0,-49,0
151034188,0,1,1802,100,24,81,0,4,6029,1,0,0,4,33476,-27,43,5,54,-49,0,-49,0
151044179,0,1,1798,100,24,81,0,4,6029,1,0,0,4,33476,-27,34,5,54,-49,0,-49,0
151054180,0,1,1797,100,24,81,0,4,6029,1,0,0,4,33476,-27,35,5,54,-49,0,-49,0
151064192,0,1,1793,100,24,81,0,4,6029,1,0,0,4,33476,-27,46,5,54,-49,0,-49,0
151074189,0,1,1790,100,24,81,0,4,6029,1,0,0,4,33476,-27,28,5,54,-49,0,-49,0
151084183,0,1,1792,100,24,81,0,4,6029,1,0,0,4,33476,-27,40,5,54,-49,0,-49,0
151094179,0,1,1793,100,24,81,0,4,6029,1,0,0,4,33476,-27,47,5,54,-49,0,-49,0
151104187,0,1,1795,100,24,81,0,4,6029,1,0,0,4,33476,-27,32,5,54,-49,0,-49,0
151114182,0,1,1796,100,24,81,0,4,6029,1,0,0,4,33476,-27,43,5,54,-49,0,-49,0
151124192,0,1,1799,100,24,81,0,4,6029,1,0,0,4,33476,-27,38,5,54,-49,0,-49,0
151134181,0,1,1799,100,24,81,0,4,6029,1,0,0,4,33476,-27,37,5,54,-49,0,-49,0
151144193,0,1,1795,100,24,81,0,4,6029,1,0,0,4,33476,-27,47,5,54,-49,0,-49,0
151154185,0,1,1789,100,24,81,0,4,6029,1,0,0,4,33476,-27,30,5,54,-49,0,-49,0
