time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
17274182,0,1,1601,0,0,0,0,4,1311,11,38,35,4,679,1,53,15,509,11,10,1,0
17284188,0,1,1647,0,0,0,0,4,1444,19,42,31,4,739,1,64,15,507,11,10,1,0
17294202,0,1,1696,0,0,0,0,4,1575,25,31,27,4,802,1,35,15,505,11,10,1,0
17304190,0,1,1754,0,0,0,0,4,1695,40,43,24,4,868,1,48,15,503,11,10,1,0
17314201,0,1,1769,0,0,0,0,4,1815,65,41,20,4,936,1,68,15,501,12,10,1,0
17324195,0,1,1773,0,0,0,0,4,1935,54,22,17,4,1006,0,37,15,499,11,10,1,0
17334191,0,1,1778,0,0,0,0,4,2055,12,26,13,4,1079,0,49,15,497,12,10,2,0
17344199,0,1,1784,0,0,0,0,4,2171,12,15,9,4,1153,0,38,15,494,12,10,2,0
17354203,0,1,1789,0,0,0,0,4,2283,11,7,6,4,1230,0,36,15,492,12,10,2,0
17364192,0,1,1799,0,0,0,0,4,2394,25,6,3,4,1309,0,53,15,490,12,10,2,0
17374201,0,1,1805,0,0,0,0,4,2505,23,1,0,4,1389,0,30,15,487,12,10,2,0
17384191,0,1,1805,0,0,0,0,4,2614,4,3,-3,4,1471,0,40,15,485,12,10,2,0
17394187,0,1,1807,0,0,0,0,4,2685,1,458,-5,4,1554,0,46,15,482,12,10,2,0
17404185,0,1,1808,0,0,0,0,4,2715,2,151,-6,4,1640,0,34,15,480,12,10,2,0
17414192,0,1,1811,0,0,0,0,4,2727,2,98,-6,4,1726,0,41,15,477,12,10,2,0
17424185,0,1,1811,0,0,0,0,4,2731,1,40,-6,4,1814,0,28,15,475,12,10,2,0
17434195,0,1,1813,0,0,0,0,4,2731,1,41,-6,4,1903,0,32,15,472,13,10,3,0
17444192,0,1,1836,0,0,0,0,4,2726,1,52,-6,4,1993,0,44,15,469,13,10,3,0
17454183,0,1,1887,0,0,0,0,4,2719,1,28,-6,4,2084,0,28,15,466,13,10,3,0
17464195,0,1,1914,0,0,0,0,4,2709,1,37,-6,4,2177,0,36,15,464,13,10,3,0
