time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
14484181,0,1,2172,0,0,0,0,4,2575,1,9,-2,4,3048,0,35,15,438,15,10,5,0
14494186,0,1,2166,0,0,0,0,4,2565,0,7,-1,4,3148,0,24,15,435,15,10,5,0
14504199,0,1,2152,0,0,0,0,4,2555,0,2,-1,4,3248,0,28,15,432,15,10,5,0
14514184,0,1,2139,0,0,0,0,4,2545,1,3,-1,4,3349,0,39,15,429,15,10,5,0
14524192,0,1,2135,0,0,0,0,4,2536,1,2,0,4,3450,0,23,15,426,15,10,5,0
14534182,0,1,1863,0,0,0,0,4,2527,1,1,0,4,3551,0,33,15,422,15,10,5,0
14544186,0,1,1847,0,0,0,0,4,2519,1,1,0,4,3654,0,35,15,419,15,10,5,0
14554190,0,1,1842,0,0,0,0,4,2512,1,1,0,4,3756,0,27,15,416,16,10,6,0
14564183,0,1,1834,0,0,0,0,4,2505,1,1,0,4,3859,0,34,15,413,16,10,6,0
14574234,0,1,1827,0,0,0,0,4,2499,1,1,0,4,3963,0,39,15,410,16,10,6,0
14584198,0,1,1820,0,0,0,0,4,2493,1,1,0,4,4066,0,27,15,407,16,10,6,0
14594182,0,1,1806,0,0,0,0,4,2488,1,1,0,4,4170,0,35,15,404,16,10,6,0
14604188,0,1,1798,0,0,0,0,4,2483,1,1,0,4,4274,0,23,15,401,16,10,6,0
14614182,0,1,1792,0,0,0,0,4,2480,1,1,0,4,4379,0,30,15,398,16,10,6,0
14624191,0,1,1785,0,0,0,0,4,2476,1,1,0,4,4484,0,32,15,395,16,10,6,0
14634198,0,1,1778,0,0,0,0,4,2474,1,1,0,4,4589,0,25,15,391,16,10,6,0
14644183,0,1,1771,0,0,0,0,4,2471,1,1,0,4,4695,0,33,15,388,16,10,6,0
14654182,0,1,1758,0,0,0,0,4,2470,1,1,1,4,4800,0,23,15,385,17,10,7,0
14664184,0,1,1750,0,0,0,0,4,2469,1,3,1,4,4906,0,30,15,382,17,10,7,0
14674188,0,1,1745,0,0,0,0,4,2469,1,5,1,4,5012,0,37,15,379,17,10,7,0
14684182,0,1,1744,0,0,0,0,4,2469,1,4,1,4,5119,0,25,15,375,17,10,7,0
14694182,0,1,1741,0,0,0,0,4,2469,1,5,1,4,5225,0,32,15,372,17,10,7,0
14704187,0,1,1739,0,0,0,0,4,2469,1,5,1,4,5332,0,26,15,369,17,10,7,0
14714183,0,1,1734,0,0,0,0,4,2469,1,4,1,4,5439,0,26,15,366,17,10,7,0
14724201,0,1,1732,0,0,0,0,4,2470,1,4,1,4,5546,0,34,15,363,17,10,7,0
14734195,0,1,1730,0,0,0,0,4,2470,1,3,1,4,5654,0,22,15,359,17,10,7,0
14744183,0,1,1730,0,0,0,0,4,2470,1,4,1,4,5761,0,26,15,356,17,10,7,0
14754183,0,1,1729,0,0,0,0,4,2470,0,5,1,4,5869,0,37,15,353,18,10,8,0
14764200,0,1,1728,0,0,0,0,4,2470,1,2,1,4,5976,0,22,15,350,18,10,8,0
14774201,0,1,1726,0,0,0,0,4,2470,1,4,1,4,6084,0,28,15,346,18,10,8,0
14784185,0,1,1724,0,0,0,0,4,2470,1,4,1,4,6192,0,22,15,343,18,10,8,0
14794186,0,1,1723,0,0,0,0,4,2471,1,2,0,4,6300,0,25,15,340,18,10,8,0
14804194,0,1,1723,0,0,0,0,4,2471,1,1,0,4,6408,0,30,15,337,18,10,8,0
14814190,0,1,1719,0,0,0,0,4,2471,1,1,0,4,6516,0,20,15,334,18,10,8,0
14824185,0,1,1713,0,0,0,0,4,2471,0,1,0,4,6624,0,30,15,330,18,10,8,0
14834193,0,1,1708,0,0,0,0,4,2471,0,1,0,4,6731,0,35,15,327,18,10,8,0
14844195,0,1,1705,0,0,0,0,4,2471,1,1,0,4,6838,-2,25,15,324,18,9,8,0
14854193,0,1,1694,0,0,0,0,4,2471,0,1,0,4,6942,-2,35,15,321,18,9,9,0
14864190,0,1,1689,0,0,0,0,4,2471,1,1,0,4,7045,-5,23,15,318,17,8,9,0
14874193,0,1,1684,0,0,0,0,4,2471,1,1,0,4,7144,-10,29,15,315,15,6,9,0
14884192,0,1,1678,0,0,0,0,4,2471,1,1,0,4,7239,-16,40,15,312,13,4,9,0
14894187,0,1,1673,0,0,0,0,4,2471,0,1,0,4,7328,-24,29,15,309,10,1,9,0
14904188,0,1,1667,0,0,0,0,4,2471,1,1,0,4,7412,-33,41,15,307,7,-2,9,0
14914194,0,1,1663,0,0,0,0,4,2471,1,1,0,4,7489,-43,52,15,304,3,-5,9,0
14924192,0,1,1659,0,0,0,0,4,2471,0,1,0,4,7558,-52,40,15,302,0,-9,9,0
14934196,0,1,1651,0,0,0,0,4,2471,0,1,0,4,7619,-52,60,15,300,0,-9,8,0
14944183,0,1,1646,0,0,0,0,4,2471,1,1,0,4,7671,-61,44,15,299,-3,-12,8,0
14954198,0,1,1647,0,0,0,0,4,2471,1,1,0,4,7715,-69,66,15,298,-6,-15,8,0
14964191,0,1,1659,0,0,0,0,4,2471,0,1,0,4,7751,-77,95,15,296,-9,-18,8,0
14974182,0,1,1672,0,0,0,0,4,2471,1,1,0,4,7779,-83,75,15,296,-12,-20,8,0
14984190,0,1,1684,0,0,0,0,4,2471,1,1,0,4,7801,-88,126,15,295,-14,-22,8,0
14994195,0,1,1697,0,0,0,0,4,2471,1,1,0,4,7817,-92,104,15,294,-15,-23,7,0
15004180,0,1,1711,0,0,0,0,4,2471,1,1,0,4,7829,-95,115,15,294,-17,-24,7,0
15014183,0,1,1726,0,0,0,0,4,2471,1,1,0,4,7838,-98,166,15,294,-18,-25,7,0
15024199,0,1,1751,0,0,0,0,4,2471,1,1,0,4,7844,-98,101,15,294,-18,-25,7,0
15034180,0,1,1761,0,0,0,0,4,2471,1,1,0,4,7850,-99,175,15,294,-19,-26,6,0
15044198,0,1,1771,0,0,0,0,4,2471,1,1,0,4,7854,-100,163,15,293,-20,-26,6,0
15054196,0,1,1782,0,0,0,0,4,2471,1,1,0,4,7859,-101,131,15,293,-20,-27,6,0
15064194,0,1,1807,0,0,0,0,4,2471,1,1,0,4,7862,-101,166,15,293,-20,-27,6,0
15074194,0,1,1817,0,0,0,0,4,2471,1,2,0,4,7865,-102,138,15,293,-21,-27,5,0
15084191,0,1,1833,0,0,0,0,4,2471,1,1,0,4,7869,-103,155,15,293,-22,-27,5,0
15094189,0,1,1833,0,0,0,0,4,2471,1,1,0,4,7872,-103,173,15,293,-22,-27,5,0
15104180,0,1,1829,0,0,0,0,4,2471,1,1,0,4,7875,-103,131,15,293,-22,-27,4,0
15114183,0,1,1825,0,0,0,0,4,2471,1,1,0,4,7878,-103,165,15,293,-22,-27,4,0
15124200,0,1,1822,0,0,0,0,4,2471,1,1,0,4,7880,-104,163,15,293,-23,-28,4,0
15134195,0,1,1817,0,0,0,0,4,2471,1,1,0,4,7881,-104,143,15,293,-23,-28,4,0
