time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
14244196,0,1,2122,0,0,0,0,4,2462,0,0,1,4,3889,0,30,15,412,15,10,5,0
14254202,0,1,2114,0,0,0,0,4,2454,0,7,1,4,3993,0,35,15,409,15,10,5,0
14264187,0,1,2099,0,0,0,0,4,2448,0,4,1,4,4097,0,32,15,406,15,10,5,0
14274193,0,1,2095,0,0,0,0,4,2443,0,4,1,4,4202,0,33,15,403,16,10,6,0
14284192,0,1,2082,0,0,0,0,4,2439,0,1,1,4,4307,0,29,15,400,16,10,6,0
14294201,0,1,1820,0,0,0,0,4,2435,0,2,2,4,4413,0,29,15,397,16,10,6,0
14304188,0,1,1811,0,0,0,0,4,2434,0,13,2,4,4518,0,33,15,393,16,10,6,0
14314199,0,1,1798,0,0,0,0,4,2433,0,6,2,4,4625,0,29,15,390,16,10,6,0
14324188,0,1,1792,0,0,0,0,4,2434,0,8,2,4,4731,0,32,15,387,16,10,6,0
14334193,0,1,1785,0,0,0,0,4,2435,0,11,2,4,4838,0,33,15,384,16,10,6,0
14344187,0,1,1776,0,0,0,0,4,2437,0,6,2,4,4944,0,33,15,381,16,10,6,0
14354192,0,1,1769,0,0,0,0,4,2439,0,8,1,4,5050,0,33,15,378,16,10,6,0
14364185,0,1,1762,0,0,0,0,4,2442,0,0,1,4,5155,-2,31,15,374,16,9,6,0
14374190,0,1,1752,0,0,0,0,4,2444,0,0,1,4,5257,-6,31,15,371,14,7,6,0
14384185,0,1,1750,0,0,0,0,4,2446,0,0,1,4,5355,-12,37,15,368,12,5,7,0
14394192,0,1,1750,0,0,0,0,4,2448,0,0,1,4,5449,-20,30,15,366,9,2,7,0
14404195,0,1,1751,0,0,0,0,4,2450,0,1,1,4,5537,-29,36,15,363,6,0,7,0
14414183,0,1,1750,0,0,0,0,4,2451,0,1,1,4,5618,-29,33,15,360,6,0,7,0
14424192,0,1,1753,0,0,0,0,4,2453,0,0,1,4,5691,-40,35,15,358,2,-4,7,0
14434183,0,1,1751,0,0,0,0,4,2454,0,2,1,4,5755,-51,64,15,356,-1,-8,6,0
14444185,0,1,1758,0,0,0,0,4,2456,0,1,1,4,5810,-62,51,15,355,-5,-12,6,0
14454190,0,1,1767,0,0,0,0,4,2457,0,2,1,4,5857,-72,68,15,353,-9,-16,6,0
14464190,0,1,1775,0,0,0,0,4,2458,0,3,1,4,5894,-80,91,15,352,-12,-19,6,0
14474181,0,1,1782,0,0,0,0,4,2459,0,2,1,4,5923,-88,75,15,351,-15,-22,6,0
14484191,0,1,1795,0,0,0,0,4,2459,0,2,1,4,5944,-95,120,15,351,-18,-24,5,0
14494193,0,1,1806,0,0,0,0,4,2460,0,3,1,4,5959,-99,93,15,350,-20,-26,5,0
14504195,0,1,1815,0,0,0,0,4,2460,0,2,1,4,5970,-99,124,15,350,-20,-26,5,0
14514191,0,1,1818,0,0,0,0,4,2461,0,2,1,4,5977,-102,156,15,350,-22,-27,5,0
14524190,0,1,1819,0,0,0,0,4,2461,0,1,1,4,5983,-103,120,15,350,-22,-27,4,0
14534272,0,1,1821,0,0,0,0,4,2461,0,1,1,4,5986,-104,124,15,349,-23,-28,4,0
14544194,0,1,1824,0,0,0,0,4,2461,0,5,1,4,5988,-105,153,15,349,-24,-28,4,0
14554193,0,1,1827,0,0,0,0,4,2461,0,1,1,4,5989,-105,154,15,349,-24,-28,4,0
14564195,0,1,1827,0,0,0,0,4,2461,0,2,1,4,5991,-105,182,15,349,-24,-28,3,0
14574192,0,1,1830,0,0,0,0,4,2461,0,1,1,4,5993,-106,143,15,349,-25,-28,3,0
