time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
109004199,0,1,1782,0,0,0,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-21849,11690
109104188,0,1,2404,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109114189,0,1,2402,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109124253,0,1,2057,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109134185,0,1,2042,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109144185,0,1,1783,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109154184,0,1,1779,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109164193,0,1,1778,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109174193,0,1,1781,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109184193,0,1,1785,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109194193,0,1,1792,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109204186,0,1,1793,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109214185,0,1,1800,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109224185,0,1,1802,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109234184,0,1,1802,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109244192,0,1,1792,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109254193,0,1,1788,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109264193,0,1,1782,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109274188,0,1,1778,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109284187,0,1,1772,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109294189,0,1,1767,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109304188,0,1,1773,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109314188,0,1,1777,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109324196,0,1,1781,978,-19,997,0,4,5976,1,2,0,4,15132,-56,0,0,605,-100,-10,-89,0
109334197,0,1,1788,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109344193,0,1,1796,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109354191,0,1,1800,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
109364191,0,1,1800,978,-19,997,0,4,5976,1,0,0,4,15132,-57,0,0,605,-100,-10,-89,0
109374193,0,1,1792,978,-19,997,0,4,5976,1,0,0,4,15132,-56,0,0,605,-100,-10,-89,0
