time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
361814201,0,1,1773,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361824200,0,1,1775,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
361834197,0,1,1782,999,49,978,0,4,6041,1,0,0,4,33606,-27,2,0,50,-50,0,-51,0
361844193,0,1,1784,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361854185,0,1,1783,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361864195,0,1,1781,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361874193,0,1,1779,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361884192,0,1,1778,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361894186,0,1,1775,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
361904199,0,1,1772,999,49,978,0,4,6041,1,0,0,4,33606,-27,4,0,50,-50,0,-51,0
361914191,0,1,1770,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
361924244,0,1,1767,999,49,978,0,4,6041,1,0,0,4,33606,-27,3,0,50,-50,0,-51,0
361934199,0,1,1759,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361944189,0,1,1753,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361954187,0,1,1740,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361964185,0,1,1734,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
361974194,0,1,1727,999,49,978,0,4,6041,2,0,0,4,33606,-27,4,0,50,-50,0,-51,0
361984188,0,1,1721,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
361994193,0,1,1719,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
362004186,0,1,1722,999,49,978,0,4,6041,1,0,0,4,33606,-27,3,0,50,-50,0,-51,0
362014181,0,1,1728,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362024186,0,1,1730,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362034194,0,1,1734,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
362044192,0,1,1736,999,49,978,0,4,6041,1,0,0,4,33606,-27,3,0,50,-50,0,-51,0
362054191,0,1,1738,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362064194,0,1,1739,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362074187,0,1,1741,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362084182,0,1,1740,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362094224,0,1,1741,999,49,978,0,4,6041,2,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
362104202,0,1,1740,999,49,978,0,4,6041,1,0,0,4,33606,-28,3,-1,50,-51,0,-51,0
362114194,0,1,1742,999,49,978,0,4,6041,2,0,0,4,33606,-27,4,0,50,-50,0,-51,0
362124192,0,1,1742,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
362134187,0,1,1741,999,49,978,0,4,6041,1,0,0,4,33606,-27,4,0,50,-50,0,-51,0
362144201,0,1,1739,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362154198,0,1,1739,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362164201,0,1,1735,999,49,978,0,4,6041,2,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
362174201,0,1,1735,999,49,978,0,4,6041,1,0,0,4,33606,-28,6,-1,50,-51,0,-51,0
362184193,0,1,1733,999,49,978,0,4,6041,2,0,0,4,33606,-27,4,0,50,-50,0,-51,0
362194189,0,1,1732,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362204197,0,1,1733,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362214182,0,1,1733,999,49,978,0,4,6041,1,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362224200,0,1,1732,999,49,978,0,4,6041,2,0,0,4,33606,-27,0,0,50,-50,0,-51,0
362234194,0,1,1735,999,49,978,0,4,6041,1,0,0,4,33606,-28,0,-1,50,-51,0,-51,0
