time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
905904190,0,1,1792,990,15,974,0,4,6042,1,0,0,4,33515,-27,9,2,53,-51,0,-51,0
905914185,0,1,1793,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
905924192,0,1,1797,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
905934190,0,1,1796,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
905944191,0,1,1792,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
905954187,0,1,1788,990,15,974,0,4,6043,1,0,-1,4,33515,-27,17,2,53,-51,0,-51,0
905964185,0,1,1785,990,15,974,0,4,6043,1,2,-1,4,33515,-27,13,2,53,-51,0,-51,0
905974194,0,1,1780,990,15,974,0,4,6043,1,2,-1,4,33515,-27,16,2,53,-51,0,-51,0
905984193,0,1,1778,990,15,974,0,4,6042,1,1,0,4,33515,-27,10,2,53,-51,0,-51,0
905994180,0,1,1773,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
906004178,0,1,1770,990,15,974,0,4,6042,1,0,0,4,33515,-27,18,2,53,-51,0,-51,0
906014180,0,1,1768,990,15,974,0,4,6042,1,0,0,4,33515,-27,13,2,53,-51,0,-51,0
906024194,0,1,1764,990,15,974,0,4,6042,1,0,0,4,33515,-27,16,2,53,-51,0,-51,0
906034271,0,1,1757,990,15,974,0,4,6042,1,0,0,4,33515,-27,17,2,53,-51,0,-51,0
906044190,0,1,1753,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
906054178,0,1,1749,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906064195,0,1,1747,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
906074190,0,1,1745,990,15,974,0,4,6042,1,0,0,4,33515,-27,16,2,53,-51,0,-51,0
906084187,0,1,1747,990,15,974,0,4,6043,1,0,-1,4,33515,-27,16,2,53,-51,0,-51,0
906094180,0,1,1749,990,15,974,0,4,6042,1,1,0,4,33515,-27,13,2,53,-51,0,-51,0
906104189,0,1,1751,990,15,974,0,4,6042,1,0,0,4,33515,-27,17,2,53,-51,0,-51,0
906114194,0,1,1753,990,15,974,0,4,6042,1,0,0,4,33515,-27,10,2,53,-51,0,-51,0
906124194,0,1,1755,990,15,974,0,4,6042,1,0,0,4,33515,-27,14,2,53,-51,0,-51,0
906134183,0,1,1756,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906144180,0,1,1756,990,15,974,0,4,6042,1,0,0,4,33515,-27,13,2,53,-51,0,-51,0
906154177,0,1,1749,990,15,974,0,4,6042,1,0,0,4,33515,-27,17,2,53,-51,0,-51,0
906164190,0,1,1747,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906174181,0,1,1745,990,15,974,0,4,6042,1,0,0,4,33515,-27,14,2,53,-51,0,-51,0
906184194,0,1,1740,990,15,974,0,4,6042,1,0,0,4,33515,-27,14,2,53,-51,0,-51,0
906194196,0,1,1736,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
906204189,0,1,1733,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
906214189,0,1,1738,990,15,974,0,4,6043,1,0,-1,4,33515,-27,20,2,53,-51,0,-51,0
906224184,0,1,1750,990,15,974,0,4,6043,1,1,-1,4,33515,-27,13,2,53,-51,0,-51,0
906234179,0,1,1753,990,15,974,0,4,6042,1,1,0,4,33515,-27,16,2,53,-51,0,-51,0
906244191,0,1,1759,990,15,974,0,4,6042,1,0,0,4,33515,-27,18,2,53,-51,0,-51,0
906254191,0,1,1766,990,15,974,0,4,6042,1,1,0,4,33515,-27,14,2,53,-51,0,-51,0
906264187,0,1,1772,990,15,974,0,4,6042,1,0,0,4,33515,-27,18,2,53,-51,0,-51,0
906274183,0,1,1779,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
906284190,0,1,1780,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
906294184,0,1,1781,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906304181,0,1,1781,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
906314190,0,1,1783,990,15,974,0,4,6043,1,0,-1,4,33515,-27,17,2,53,-51,0,-51,0
906324188,0,1,1784,990,15,974,0,4,6043,1,1,-1,4,33515,-27,15,2,53,-51,0,-51,0
906334187,0,1,1786,990,15,974,0,4,6042,1,1,0,4,33515,-27,14,2,53,-51,0,-51,0
906344180,0,1,1786,990,15,974,0,4,6042,1,0,0,4,33515,-27,17,2,53,-51,0,-51,0
906354190,0,1,1789,990,15,974,0,4,6042,1,0,0,4,33515,-27,11,2,53,-51,0,-51,0
906364180,0,1,1790,990,15,974,0,4,6042,1,0,0,4,33515,-27,15,2,53,-51,0,-51,0
906374191,0,1,1792,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906384187,0,1,1794,990,15,974,0,4,6042,1,0,0,4,33515,-27,13,2,53,-51,0,-51,0
906394187,0,1,1796,990,15,974,0,4,6043,1,0,-1,4,33515,-27,16,2,53,-51,0,-51,0
906404198,0,1,1796,990,15,974,0,4,6043,1,1,-1,4,33515,-27,15,2,53,-51,0,-51,0
906414187,0,1,1798,990,15,974,0,4,6043,1,1,-1,4,33515,-27,14,2,53,-51,0,-51,0
906424179,0,1,1795,990,15,974,0,4,6042,1,2,0,4,33515,-27,18,2,53,-51,0,-51,0
906434178,0,1,1795,990,15,974,0,4,6042,1,0,0,4,33515,-27,12,2,53,-51,0,-51,0
906444177,0,1,1794,990,15,974,0,4,6042,1,0,0,4,33515,-27,16,2,53,-51,0,-51,0
906454197,0,1,1794,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
906464194,0,1,1791,990,15,974,0,4,6043,1,0,-1,4,33515,-27,13,2,53,-51,0,-51,0
906474188,0,1,1794,990,15,974,0,4,6043,1,2,-1,4,33515,-27,18,2,53,-51,0,-51,0
906484183,0,1,1791,990,15,974,0,4,6043,1,1,-1,4,33515,-27,12,2,53,-51,0,-51,0
906494190,0,1,1789,990,15,974,0,4,6042,1,2,0,4,33515,-27,15,2,53,-51,0,-51,0
906504191,0,1,1788,990,15,974,0,4,6042,1,0,0,4,33515,-27,19,2,53,-51,0,-51,0
