time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCellForce, pMotorCurrent, pControllerOutput, sState, sEncoder, sLoadCellForce, sMotorCurrent, sControllerOutput, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD, fBrakePressure, rBrakePressure
681450922,6,0,1,0,0,0,0,0,-767997,-18177,3327,0,0,-460797,17407,5120,0,0,0,0,0,0,25600,25600
103335214,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103345290,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103355221,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103365212,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103375204,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103385237,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103395224,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103405224,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103415214,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103425212,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103435207,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103445205,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103455210,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,100,100
103465203,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103475205,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103485233,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103495201,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103505203,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103515200,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,19,0,0,0,0,0,0,99,100
103525229,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103535226,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,99
103545216,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,21,0,0,0,0,0,0,99,100
103555283,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103565214,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103575236,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103585235,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,100,100
103595233,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103605225,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103615219,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,23,0,0,0,0,0,0,99,100
103625209,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103635213,0,1,0,0,0,0,0,3,-3000,-72,14,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103645208,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,100,100
103655207,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,20,0,0,0,0,0,0,100,100
103665216,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103675213,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,20,0,0,0,0,0,0,99,100
103685213,0,1,0,0,0,0,0,3,-3000,-72,13,0,3,-1800,67,19,0,0,0,0,0,0,99,100
103695203,0,1,0,0,0,0,0,3,-3000,-72,12,0,3,-1800,67,21,0,0,0,0,0,0,99,100
