time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
3224107946,0,0,1,0,0,0,0,0,8963,-17664,255,0,0,146691,256,0,0,0,0,0,0,0
12604173,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12614171,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12624252,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12634173,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12644181,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12654186,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12664186,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12674182,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12684181,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12694178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12704176,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12714169,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12724188,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12734172,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12744171,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12754170,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12764170,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12774186,0,1,0,0,0,0,0,3,35,-69,2,0,3,573,1,0,0,0,0,0,0,0
12784178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12794183,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12804183,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12814185,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12824186,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12834168,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12844170,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12854172,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12864178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12874185,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12884179,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12894178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12904181,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12914179,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12924175,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12934186,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12944169,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12954175,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12964178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12974175,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12984173,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
12994172,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13004179,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13014180,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13024178,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13034181,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13044183,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13054186,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13064169,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13074253,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13084185,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13094185,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13104183,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
13114181,0,1,0,0,0,0,0,3,35,-69,0,0,3,573,1,0,0,0,0,0,0,0
