time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
13924198,0,1,976,0,0,0,0,4,967,14,47,46,4,898,1,56,15,502,21,20,1,0
13934185,0,1,970,0,0,0,0,4,1108,14,31,41,4,950,0,76,15,501,21,20,1,0
13944189,0,1,970,0,0,0,0,4,1251,12,24,37,4,1005,0,42,15,499,21,20,1,0
13954195,0,1,964,0,0,0,0,4,1395,2,27,33,4,1064,0,54,15,497,21,20,1,0
13964196,0,1,964,0,0,0,0,4,1540,2,18,28,4,1125,0,55,15,495,21,20,1,0
13974189,0,1,955,0,0,0,0,4,1684,1,13,24,4,1189,0,46,15,493,21,20,1,0
13984192,0,1,949,0,0,0,0,4,1828,2,12,20,4,1256,0,52,15,491,21,20,1,0
13994184,0,1,949,0,0,0,0,4,1970,5,7,16,4,1325,0,30,15,489,21,20,1,0
14004200,0,1,943,0,0,0,0,4,2106,5,7,11,4,1396,0,39,15,487,21,20,1,0
14014197,0,1,936,0,0,0,0,4,2238,15,7,7,4,1470,0,53,15,485,21,20,1,0
14024191,0,1,936,0,0,0,0,4,2370,26,2,4,4,1545,0,31,15,483,22,20,2,0
14034186,0,1,930,0,0,0,0,4,2500,22,0,0,4,1622,0,43,15,480,22,20,2,0
14044195,0,1,930,0,0,0,0,4,2629,4,3,-3,4,1702,0,41,15,478,22,20,2,0
14054193,0,1,924,0,0,0,0,4,2712,2,632,-6,4,1783,0,34,15,476,22,20,2,0
14064194,0,1,918,0,0,0,0,4,2744,2,207,-7,4,1865,0,41,15,473,22,20,2,0
14074201,0,1,918,0,0,0,0,4,2757,2,79,-7,4,1949,0,26,15,471,22,20,2,0
14084197,0,1,911,0,0,0,0,4,2760,2,62,-7,4,2035,0,34,15,468,22,20,2,0
14094196,0,1,911,0,0,0,0,4,2759,1,56,-7,4,2121,0,42,15,465,22,20,2,0
14104188,0,1,902,0,0,0,0,4,2753,1,34,-7,4,2209,0,28,15,463,22,20,2,0
14114194,0,1,902,0,0,0,0,4,2744,1,40,-7,4,2298,0,35,15,460,22,20,2,0
14124188,0,1,895,0,0,0,0,4,2733,1,30,-6,4,2389,0,29,15,457,23,20,3,0
