time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCellForce, pMotorCurrent, pControllerOutput, sState, sEncoder, sLoadCellForce, sMotorCurrent, sControllerOutput, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD, fBrakePressure, rBrakePressure
187405241,0,1,2052,1000,198,989,0,4,1037,3,14,-22016,-86,187845261,0,196,193,257,-6136,-14845,-8960,3,197,194
187855262,0,1,2048,1000,198,989,0,4,1037,3,13,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187865255,0,1,2045,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,193
187875258,0,1,2044,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,197,193
187885254,0,1,2042,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187895246,0,1,2041,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187905243,0,1,2038,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,193
187915241,0,1,2036,1000,198,989,0,4,1037,3,13,0,4,17552,-27,21,1,2,-1,0,-1,0,196,194
187925241,0,1,2035,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187935274,0,1,2035,1000,198,989,0,4,1037,3,16,0,4,17552,-27,23,1,2,-1,0,-1,0,196,193
187945237,0,1,2033,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187955242,0,1,2030,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,193
187965274,0,1,2031,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,193
187975274,0,1,2032,1000,198,989,0,4,1037,3,14,0,4,17552,-27,22,1,2,-1,0,-1,0,196,194
187985266,0,1,2033,1000,198,989,0,4,1037,3,13,0,4,17552,-27,22,1,2,-1,0,-1,0,196,193
187995265,0,1,2033,1000,198,989,0,4,1037,3,16,0,4,17552,-27,23,1,2,-1,0,-1,0,196,193
