time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
72974192,0,1,1831,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
72984187,0,1,1831,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
72994186,0,1,1836,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73004197,0,1,1836,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73014186,0,1,1838,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73024198,0,1,1841,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73034194,0,1,1843,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73044186,0,1,1845,0,0,99,0,4,5975,1,0,1,4,15914,-47,0,0,100,-100,-7,-93,0
73054182,0,1,1841,0,0,99,0,4,5975,1,3,1,4,15914,-47,0,0,100,-100,-7,-93,0
73064196,0,1,1834,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
73074183,0,1,1830,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
73084184,0,1,1823,0,0,99,0,4,5976,1,1,0,4,15914,-47,0,0,100,-100,-7,-93,0
73094195,0,1,1810,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73104187,0,1,1803,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73114201,0,1,1801,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73124182,0,1,1799,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73134197,0,1,1804,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73144187,0,1,1805,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73154199,0,1,1807,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73164198,0,1,1809,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73174193,0,1,1812,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73184181,0,1,1812,0,0,99,0,4,5975,1,0,1,4,15914,-47,0,0,100,-100,-7,-93,0
73194199,0,1,1810,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
73204199,0,1,1808,0,0,99,0,4,5975,1,2,1,4,15914,-47,0,0,100,-100,-7,-93,0
73214193,0,1,1808,0,0,99,0,4,5975,1,3,1,4,15914,-47,1,0,100,-100,-7,-93,0
73224182,0,1,1805,0,0,99,0,4,5976,1,1,0,4,15914,-47,0,0,100,-100,-7,-93,0
73234195,0,1,1802,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73244182,0,1,1801,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73254185,0,1,1805,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73264194,0,1,1807,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73274192,0,1,1810,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73284187,0,1,1818,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73294194,0,1,1821,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73304185,0,1,1825,0,0,99,0,4,5975,1,0,1,4,15914,-47,0,0,100,-100,-7,-93,0
73314192,0,1,1829,0,0,99,0,4,5975,1,2,1,4,15914,-47,0,0,100,-100,-7,-93,0
73324200,0,1,1831,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
73334180,0,1,1832,0,0,99,0,4,5975,1,2,1,4,15914,-47,0,0,100,-100,-7,-93,0
73344192,0,1,1833,0,0,99,0,4,5976,1,0,0,4,15914,-47,2,0,100,-100,-7,-93,0
73354187,0,1,1833,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73364199,0,1,1833,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73374189,0,1,1835,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73384201,0,1,1833,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73394199,0,1,1828,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73404189,0,1,1825,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73414199,0,1,1822,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73424222,0,1,1816,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73434182,0,1,1810,0,0,99,0,4,5975,1,0,1,4,15914,-47,0,0,100,-100,-7,-93,0
73444199,0,1,1809,0,0,99,0,4,5975,1,2,1,4,15914,-47,0,0,100,-100,-7,-93,0
73454191,0,1,1807,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
73464183,0,1,1809,0,0,99,0,4,5975,1,2,1,4,15914,-47,0,0,100,-100,-7,-93,0
73474195,0,1,1811,0,0,99,0,4,5976,1,3,0,4,15914,-47,0,0,100,-100,-7,-93,0
73484185,0,1,1811,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73494183,0,1,1813,0,0,99,0,4,5976,1,0,0,4,15914,-47,0,0,100,-100,-7,-93,0
73504188,0,1,1813,0,0,99,0,4,5975,1,0,1,4,15914,-47,0,0,100,-100,-7,-93,0
73514195,0,1,1811,0,0,99,0,4,5975,1,1,1,4,15914,-47,0,0,100,-100,-7,-93,0
