time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
79804176,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79814172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79824176,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79834181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79844165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79854177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79864164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79874167,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79884162,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79894167,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79904173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79914181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79924173,0,1,0,0,0,0,0,3,15,-49,1,0,3,3,36,0,0,0,0,0,0,0
79934177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79944164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79954181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79964164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79974172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79984176,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
79994179,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80004172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80014175,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80024174,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80034177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80044180,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80054166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80064172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80074177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80084166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80094182,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80104166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80114172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80124177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80134181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80144164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80154217,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80164173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80174177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80184180,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80194166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80204172,0,1,0,0,0,0,0,3,15,-49,1,0,3,3,36,0,0,0,0,0,0,0
80214176,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80224171,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80234181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80244165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80254172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80264177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80274181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80284165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80294164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80304169,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80314179,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80324165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80334173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80344181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,1,0,0,0,0,0,0
80354165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80364181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80374165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80384178,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80394182,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80404166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80414171,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80424172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80434173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80444177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80454180,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80464170,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80474172,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80484177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80494163,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80504181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80514163,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80524169,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80534175,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80544166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80554168,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80564166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80574173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80584180,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80594165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80604170,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80614180,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80624166,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80634181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80644164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80654169,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80664177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80674181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80684165,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80694175,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80704176,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80714179,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80724164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80734168,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80744174,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80754179,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80764164,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80774167,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80784169,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80794177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80804181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80814163,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80824168,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80834173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80844177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80854181,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80864167,0,1,0,0,0,0,0,3,15,-49,1,0,3,3,36,0,0,0,0,0,0,0
80874173,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
80884177,0,1,0,0,0,0,0,3,15,-49,0,0,3,3,36,0,0,0,0,0,0,0
