time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
100454136,,1,1792,0,0,99,0,4,6033,1,0,4,14955,-96,10
100464139,,1,1794,0,0,99,0,4,6033,1,0,4,14955,-96,10
100474135,,1,1799,0,0,99,0,4,6033,1,0,4,14955,-96,10
100484141,,1,1803,0,0,99,0,4,6033,1,0,4,14955,-96,10
100494136,,1,1808,0,0,99,0,4,6033,1,0,4,14955,-96,10
100504140,,1,1813,0,0,99,0,4,6033,1,0,4,14955,-96,10
100514137,,1,1808,0,0,99,0,4,6033,1,0,4,14955,-96,10
100524139,,1,1803,0,0,99,0,4,6033,1,0,4,14955,-96,10
100534136,,1,1797,0,0,99,0,4,6033,1,0,4,14955,-96,10
100544139,,1,1789,0,0,99,0,4,6033,1,0,4,14955,-96,10
100554137,,1,1773,0,0,99,0,4,6033,1,0,4,14955,-96,10
100564136,,1,1771,0,0,99,0,4,6033,1,0,4,14955,-96,10
100574138,,1,1762,0,0,99,0,4,6033,1,0,4,14955,-96,10
100584141,,1,1757,0,0,99,0,4,6033,1,0,4,14955,-96,10
100594137,,1,1749,0,0,99,0,4,6033,1,0,4,14955,-96,10
100604141,,1,1740,0,0,99,0,4,6033,1,0,4,14955,-96,10
100614138,,1,1736,0,0,99,0,4,6033,1,0,4,14955,-96,10
100624136,,1,1725,0,0,99,0,4,6033,1,0,4,14955,-96,10
100634138,,1,1714,0,0,99,0,4,6033,1,0,4,14955,-96,10
100644137,,1,1715,0,0,99,0,4,6033,1,0,4,14955,-96,10
100654140,,1,1731,0,0,99,0,4,6033,1,0,4,14955,-96,10
100664136,,1,1750,0,0,99,0,4,6033,1,0,4,14955,-96,10
100674140,,1,1788,0,0,99,0,4,6033,1,0,4,14955,-96,10
100684136,,1,1809,0,0,99,0,4,6033,1,0,4,14955,-97,10
100694139,,1,1829,0,0,99,0,4,6033,1,0,4,14955,-96,10
100704137,,1,1852,0,0,99,0,4,6033,1,0,4,14956,-96,10
100714135,,1,1866,0,0,99,0,4,6033,1,0,4,14956,-96,10
100724141,,1,1859,0,0,99,0,4,6033,1,0,4,14956,-96,10
100734138,,1,1853,0,0,99,0,4,6033,1,0,4,14956,-96,10
100744141,,1,1847,0,0,99,0,4,6033,1,0,4,14956,-96,10
100754137,,1,1842,0,0,99,0,4,6033,1,0,4,14956,-96,10
100764135,,1,1830,0,0,99,0,4,6033,1,0,4,14956,-96,10
100774138,,1,1822,0,0,99,0,4,6033,1,0,4,14956,-96,10
100784140,,1,1815,0,0,99,0,4,6033,1,0,4,14956,-96,10
100794137,,1,1808,0,0,99,0,4,6033,1,0,4,14956,-96,10
100804178,,1,1801,0,0,99,0,4,6033,1,0,4,14956,-96,10
100814141,,1,1788,0,0,99,0,4,6033,1,0,4,14956,-96,10
100824137,,1,1782,0,0,99,0,4,6033,1,0,4,14956,-96,10
100834141,,1,1774,0,0,99,0,4,6033,1,0,4,14956,-96,10
100844137,,1,1769,0,0,99,0,4,6033,1,0,4,14956,-96,10
100854140,,1,1771,0,0,99,0,4,6033,1,0,4,14956,-96,10
