time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
90974135,,2,3341,36,3,33,0,4,23866,50,-23,4,22059,-112,20
90984135,,2,3355,36,2,33,0,4,23737,48,-19,4,22127,-108,20
90994138,,2,3363,36,2,33,0,4,23610,50,-15,4,22194,-104,19
91004141,,2,3389,36,2,34,0,4,23485,50,-12,4,22260,-98,19
91014135,,2,3404,36,1,34,0,4,23364,49,-8,4,22323,-98,17
91024137,,2,3417,35,1,34,0,4,23247,49,7,4,22385,-95,7
91034138,,2,3424,35,1,34,0,4,23177,49,9,4,22439,-96,4
91044137,,2,3421,35,1,34,0,4,23160,47,10,4,22478,-97,3
91054135,,2,3421,36,1,34,0,4,23161,49,-2,4,22502,-102,11
91064138,,2,3414,36,1,34,0,4,23166,55,-2,4,22517,-107,9
91074137,,2,3410,36,1,34,0,4,23168,55,-2,4,22528,-107,8
91084137,,2,3407,36,1,34,0,4,23168,58,-2,4,22535,-103,9
91094133,,2,3406,36,1,34,0,4,23167,61,-2,4,22538,-103,9
91104133,,2,3400,36,2,34,0,4,23164,65,-2,4,22542,-101,10
91114134,,2,3391,37,2,35,0,4,23161,68,-2,4,22546,-97,11
91124137,,2,3388,37,2,35,0,4,23156,71,-14,4,22551,-94,22
91134134,,2,3385,37,2,35,0,4,23144,74,-14,4,22561,-95,21
91144138,,2,3383,37,2,35,0,4,23124,74,-13,4,22580,-95,20
91154138,,2,3373,38,2,35,0,4,23098,76,-24,4,22606,-94,30
91164133,,2,3368,38,2,35,0,4,23063,77,-23,4,22640,-95,29
91174133,,2,3364,38,2,35,0,4,23016,77,-22,4,22685,-95,26
91184135,,2,3363,38,2,35,0,4,22962,76,-20,4,22735,-98,24
91194136,,2,3355,38,2,36,0,4,22901,73,-19,4,22788,-100,22
91204133,,2,3350,39,3,36,0,4,22836,70,-28,4,22840,-103,20
91214139,,2,3348,39,3,36,0,4,22764,70,-26,4,22891,-108,25
91224137,,2,3344,39,3,36,0,4,22684,67,-24,4,22942,-112,21
91234137,,2,3340,39,3,36,0,4,22599,63,-21,4,22992,-113,20
91244134,,2,3337,40,3,36,0,4,22510,60,-30,4,23040,-115,27
91254137,,2,3336,40,3,37,0,4,22418,56,-27,4,23089,-115,10
91264139,,2,3331,40,3,37,0,4,22319,51,-24,4,23135,-116,23
91274141,,2,3333,40,3,37,0,4,22216,47,-21,4,23176,-115,22
91284134,,2,3337,40,3,37,0,4,22112,47,-18,4,23222,-114,21
91294134,,2,3343,40,3,37,0,4,22007,44,-15,4,23268,-113,20
91304134,,2,3342,40,3,37,0,4,21902,40,-12,4,23315,-110,20
91314134,,2,3351,40,2,37,0,4,21799,37,-9,4,23362,-107,20
91324133,,2,3359,40,2,38,0,4,21698,34,-6,4,23408,-108,17
91334136,,2,3363,40,2,38,0,4,21600,35,-3,4,23455,-108,16
91344136,,2,3367,41,2,38,0,4,21506,41,0,4,23499,-108,14
91354138,,2,3369,41,2,38,0,4,21417,41,-9,4,23539,-108,22
