time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
86244136,,1,1674,0,0,99,0,4,5993,1,0,4,14997,-96,0
86254132,,1,1671,0,0,99,0,4,5993,1,0,4,14997,-96,0
86264134,,1,1672,0,0,99,0,4,5993,1,0,4,14997,-96,0
86274131,,1,1672,0,0,99,0,4,5993,1,0,4,14997,-96,0
86284202,,1,1674,0,0,99,0,4,5993,2,0,4,14997,-96,0
86294135,,1,1674,0,0,99,0,4,5993,2,0,4,14997,-96,0
86304130,,1,1675,0,0,99,0,4,5993,2,0,4,14997,-96,0
86314133,,1,1674,0,0,99,0,4,5993,2,0,4,14997,-96,0
86324136,,1,1680,0,0,99,0,4,5993,1,0,4,14997,-96,0
86334131,,1,1684,0,0,99,0,4,5993,1,0,4,14997,-96,0
86344135,,1,1690,0,0,99,0,4,5993,1,0,4,14997,-96,0
86354131,,1,1693,0,0,99,0,4,5993,1,0,4,14997,-96,0
86364134,,1,1700,0,0,99,0,4,5993,1,0,4,14997,-96,0
86374205,,1,1705,0,0,99,0,4,5993,1,0,4,14997,-96,0
86384132,,1,1712,0,0,99,0,4,5993,2,0,4,14997,-96,0
86394135,,1,1710,0,0,99,0,4,5993,2,0,4,14997,-96,0
86404131,,1,1703,0,0,99,0,4,5993,1,0,4,14997,-96,0
86414134,,1,1697,0,0,99,0,4,5993,1,0,4,14997,-96,0
86424130,,1,1694,0,0,99,0,4,5993,1,0,4,14997,-96,0
86434133,,1,1687,0,0,99,0,4,5993,1,0,4,14997,-96,0
86444130,,1,1681,0,0,99,0,4,5993,1,0,4,14997,-96,0
86454132,,1,1677,0,0,99,0,4,5993,1,0,4,14997,-96,0
86464132,,1,1693,0,0,99,0,4,5993,2,0,4,14997,-96,0
86474135,,1,1715,0,0,99,0,4,5993,2,0,4,14997,-96,0
86484132,,1,1739,0,0,99,0,4,5993,2,0,4,14997,-96,0
86494135,,1,1759,0,0,99,0,4,5993,2,0,4,14997,-96,0
86504133,,1,1809,0,0,99,0,4,5993,2,0,4,14997,-96,0
86514136,,1,1834,0,0,99,0,4,5993,1,0,4,14997,-96,0
86524132,,1,1856,0,0,99,0,4,5993,1,0,4,14997,-96,0
86534135,,1,1854,0,0,99,0,4,5993,1,0,4,14997,-96,0
86544135,,1,1840,0,0,99,0,4,5993,1,0,4,14997,-96,0
86554131,,1,1836,0,0,99,0,4,5993,2,0,4,14997,-96,0
86564133,,1,1831,0,0,99,0,4,5993,2,0,4,14997,-96,0
86574130,,1,1825,0,0,99,0,4,5993,2,0,4,14997,-96,0
86584133,,1,1820,0,0,99,0,4,5993,2,0,4,14997,-96,0
86594130,,1,1826,0,0,99,0,4,5993,1,0,4,14997,-96,0
86604133,,1,1839,0,0,99,0,4,5993,1,0,4,14997,-96,0
86614135,,1,1854,0,0,99,0,4,5993,1,0,4,14997,-96,0
86624134,,1,1866,0,0,99,0,4,5993,1,0,4,14997,-96,0
86634131,,1,1892,0,0,99,0,4,5993,2,0,4,14997,-96,0
86644134,,1,1908,0,0,99,0,4,5993,2,0,4,14997,-96,0
86654130,,1,1918,0,0,99,0,4,5993,2,0,4,14997,-96,0
86664134,,1,1911,0,0,99,0,4,5993,2,0,4,14997,-96,0
86674130,,1,1905,0,0,99,0,4,5993,1,0,4,14997,-96,0
86684133,,1,1900,0,0,99,0,4,5993,1,0,4,14997,-96,0
86694130,,1,1893,0,0,99,0,4,5993,1,0,4,14997,-96,0
86704131,,1,1881,0,0,99,0,4,5993,1,0,4,14997,-96,0
86714133,,1,1877,0,0,99,0,4,5993,1,0,4,14997,-96,0
86724136,,1,1870,0,0,99,0,4,5993,1,0,4,14997,-96,0
86734132,,1,1864,0,0,99,0,4,5993,2,0,4,14997,-96,0
86744135,,1,1859,0,0,99,0,4,5993,2,0,4,14997,-96,0
86754132,,1,1846,0,0,99,0,4,5993,2,0,4,14997,-96,0
86764134,,1,1840,0,0,99,0,4,5993,1,0,4,14997,-96,0
86774131,,1,1832,0,0,99,0,4,5993,1,0,4,14997,-96,0
86784136,,1,1831,0,0,99,0,4,5993,1,0,4,14997,-96,0
86794134,,1,1838,0,0,99,0,4,5993,1,0,4,14997,-96,0
86804130,,1,1842,0,0,99,0,4,5993,1,0,4,14997,-96,0
86814132,,1,1849,0,0,99,0,4,5993,1,0,4,14997,-96,0
86824135,,1,1855,0,0,99,0,4,5993,2,0,4,14997,-96,0
86834132,,1,1866,0,0,99,0,4,5993,2,0,4,14997,-96,0
86844134,,1,1869,0,0,99,0,4,5993,1,0,4,14997,-96,0
86854131,,1,1876,0,0,99,0,4,5993,1,0,4,14997,-96,0
86864136,,1,1879,0,0,99,0,4,5993,1,0,4,14997,-96,0
86874133,,1,1885,0,0,99,0,4,5993,1,0,4,14997,-96,0
86884136,,1,1890,0,0,99,0,4,5993,1,0,4,14997,-96,0
86894132,,1,1893,0,0,99,0,4,5993,1,0,4,14997,-96,0
86904134,,1,1897,0,0,99,0,4,5993,2,0,4,14997,-96,0
86914131,,1,1904,0,0,99,0,4,5993,2,0,4,14997,-96,0
86924135,,1,1908,0,0,99,0,4,5993,2,0,4,14997,-96,0
86934131,,1,1910,0,0,99,0,4,5993,2,0,4,14997,-96,0
86944131,,1,1917,0,0,99,0,4,5993,1,0,4,14997,-96,0
86954134,,1,1921,0,0,99,0,4,5993,1,0,4,14997,-96,0
86964130,,1,1926,0,0,99,0,4,5993,1,0,4,14997,-96,0
86974132,,1,1928,0,0,99,0,4,5993,1,0,4,14997,-96,0
86984130,,1,1925,0,0,99,0,4,5993,1,0,4,14997,-96,0
86994132,,1,1923,0,0,99,0,4,5993,1,0,4,14997,-96,0
87004135,,1,1920,0,0,99,0,4,5993,1,0,4,14997,-96,0
87014133,,1,1917,0,0,99,0,4,5993,1,0,4,14997,-96,0
87024132,,1,1915,0,0,99,0,4,5993,1,0,4,14997,-96,0
87034135,,1,1915,0,0,99,0,4,5993,1,0,4,14997,-96,0
87044131,,1,1917,0,0,99,0,4,5993,1,0,4,14997,-96,0
87054134,,1,1922,0,0,99,0,4,5993,1,0,4,14997,-96,0
87064130,,1,1925,0,0,99,0,4,5993,1,0,4,14997,-96,0
87074133,,1,1926,0,0,99,0,4,5993,1,0,4,14997,-96,0
87084130,,1,1932,0,0,99,0,4,5993,1,0,4,14997,-96,0
87094133,,1,1930,0,0,99,0,4,5993,2,0,4,14997,-96,0
87104131,,1,1933,0,0,99,0,4,5993,2,0,4,14997,-96,0
87114134,,1,1933,0,0,99,0,4,5993,1,0,4,14997,-96,0
87124131,,1,1932,0,0,99,0,4,5993,1,0,4,14997,-96,0
87134134,,1,1931,0,0,99,0,4,5993,1,0,4,14997,-96,0
87144131,,1,1931,0,0,99,0,4,5993,1,0,4,14997,-96,0
87154135,,1,1934,0,0,99,0,4,5993,1,0,4,14997,-96,0
87164131,,1,1930,0,0,99,0,4,5993,1,0,4,14997,-96,0
87174134,,1,1930,0,0,99,0,4,5993,1,0,4,14997,-96,0
87184132,,1,1929,0,0,99,0,4,5993,1,0,4,14997,-96,0
87194130,,1,1927,0,0,99,0,4,5993,1,0,4,14997,-96,0
87204133,,1,1926,0,0,99,0,4,5993,1,0,4,14997,-96,0
87214130,,1,1926,0,0,99,0,4,5993,1,0,4,14997,-96,0
87224133,,1,1923,0,0,99,0,4,5993,1,0,4,14997,-96,0
87234136,,1,1922,0,0,99,0,4,5993,1,0,4,14997,-96,0
87244132,,1,1919,0,0,99,0,4,5993,1,0,4,14997,-96,0
87254135,,1,1917,0,0,99,0,4,5993,1,0,4,14997,-96,0
87264135,,1,1913,0,0,99,0,4,5993,2,0,4,14997,-96,0
87274131,,1,1911,0,0,99,0,4,5993,2,0,4,14997,-96,0
87284133,,1,1907,0,0,99,0,4,5993,2,0,4,14997,-96,0
87294136,,1,1904,0,0,99,0,4,5993,2,0,4,14997,-96,0
87304133,,1,1890,0,0,99,0,4,5993,1,0,4,14997,-96,0
87314136,,1,1885,0,0,99,0,4,5993,1,0,4,14997,-96,0
87324132,,1,1880,0,0,99,0,4,5993,1,0,4,14997,-96,0
87334134,,1,1874,0,0,99,0,4,5993,1,0,4,14997,-96,0
87344135,,1,1863,0,0,99,0,4,5993,1,0,4,14997,-96,0
87354132,,1,1859,0,0,99,0,4,5993,1,0,4,14997,-96,0
87364134,,1,1857,0,0,99,0,4,5993,2,0,4,14997,-96,0
87374130,,1,1858,0,0,99,0,4,5993,2,0,4,14997,-96,0
87384133,,1,1855,0,0,99,0,4,5993,2,0,4,14997,-96,0
87394136,,1,1855,0,0,99,0,4,5993,1,0,4,14997,-96,0
87404132,,1,1853,0,0,99,0,4,5993,1,0,4,14997,-96,0
87414135,,1,1852,0,0,99,0,4,5993,1,0,4,14997,-96,0
87424135,,1,1851,0,0,99,0,4,5993,1,0,4,14997,-96,0
87434135,,1,1841,0,0,99,0,4,5993,1,0,4,14997,-96,0
87444131,,1,1836,0,0,99,0,4,5993,1,0,4,14997,-96,0
87454133,,1,1831,0,0,99,0,4,5993,1,0,4,14997,-96,0
87464136,,1,1827,0,0,99,0,4,5993,1,0,4,14997,-96,0
87474132,,1,1822,0,0,99,0,4,5993,1,0,4,14997,-96,0
87484130,,1,1817,0,0,99,0,4,5993,1,0,4,14997,-96,0
87494133,,1,1819,0,0,99,0,4,5993,1,0,4,14997,-96,0
87504154,,1,1822,0,0,99,0,4,5993,1,0,4,14997,-96,0
87514134,,1,1824,0,0,99,0,4,5993,1,0,4,14997,-96,0
87524132,,1,1827,0,0,99,0,4,5993,1,0,4,14997,-96,0
87534135,,1,1829,0,0,99,0,4,5993,2,0,4,14997,-96,0
