time,,engineState,engineSpeed,enginePID,engineP,engineI,engineD,primaryState,primaryEnc,primaryLC,primaryPID,secondaryState,secondaryEnc,secondaryLC,secondaryPID
316764142,,2,3788,85,-5,91,0,4,9093,53,33,4,32680,-65,-13
316774144,,2,3785,85,-5,90,0,4,9191,56,30,4,32638,-64,-12
316784141,,2,3763,85,-5,90,0,4,9287,63,27,4,32593,-60,-10
316794139,,2,3741,85,-4,89,0,4,9380,70,24,4,32547,-55,-6
316804141,,2,3727,84,-4,89,0,4,9468,78,27,4,32502,-51,-7
316814140,,2,3704,84,-4,89,0,4,9553,84,24,4,32458,-47,-3
316824141,,2,3677,85,-3,88,0,4,9634,92,17,4,32416,-42,3
316834139,,2,3661,85,-3,88,0,4,9708,92,15,4,32387,-38,6
316844141,,2,3636,85,-2,88,0,4,9772,97,13,4,32376,-38,7
316854140,,2,3631,85,-2,87,0,4,9824,103,11,4,32376,-34,9
316864138,,2,3624,85,-2,87,0,4,9864,109,10,4,32385,-33,9
316874140,,2,3618,84,-2,87,0,4,9890,110,14,4,32400,-35,5
316884139,,2,3614,84,-2,87,0,4,9909,110,13,4,32419,-38,4
316894138,,2,3612,84,-2,86,0,4,9925,110,13,4,32435,-39,3
316904143,,2,3614,84,-2,86,0,4,9938,106,13,4,32445,-40,3
316914138,,2,3624,83,-2,86,0,4,9949,106,17,4,32450,-42,-1
316924139,,2,3627,83,-2,86,0,4,9963,102,17,4,32450,-42,-1
316934143,,2,3638,83,-2,85,0,4,9980,99,16,4,32447,-45,6
316944142,,2,3643,82,-2,85,0,4,10000,97,21,4,32446,-46,6
316954137,,2,3651,82,-3,85,0,4,10023,97,20,4,32449,-47,5
316964142,,2,3654,81,-3,84,0,4,10052,99,24,4,32452,-49,-11
316974140,,2,3654,81,-3,84,0,4,10084,102,24,4,32445,-52,-12
316984143,,2,3667,81,-3,84,0,4,10122,102,22,4,32428,-55,-11
316994142,,2,3672,80,-3,84,0,4,10161,103,26,4,32404,-57,-15
317004143,,2,3681,80,-3,83,0,4,10201,105,25,4,32375,-57,-14
317014142,,2,3686,79,-3,83,0,4,10244,106,29,4,32340,-58,-17
317024142,,2,3692,79,-3,82,0,4,10289,106,28,4,32301,-58,-16
317034140,,2,3693,78,-3,82,0,4,10338,107,32,4,32256,-55,-17
317044141,,2,3687,78,-3,82,0,4,10390,110,30,4,32206,-52,-14
317054140,,2,3677,78,-3,81,0,4,10446,110,29,4,32153,-48,-11
317064138,,2,3674,77,-3,81,0,4,10501,113,33,4,32098,-45,-12
317074140,,2,3665,77,-3,81,0,4,10556,116,31,4,32041,-43,-9
317084144,,2,3658,77,-3,80,0,4,10615,119,29,4,31983,-43,-6
317094143,,2,3659,77,-3,80,0,4,10674,121,27,4,31925,-39,-4
317104141,,2,3654,77,-3,80,0,4,10737,121,26,4,31869,-34,0
317114140,,2,3658,76,-3,79,0,4,10799,121,29,4,31814,-29,5
317124141,,2,3652,76,-3,79,0,4,10863,121,27,4,31778,-24,3
317134142,,2,3657,76,-3,79,0,4,10928,122,25,4,31763,-21,5
317144144,,2,3656,75,-3,78,0,4,10990,124,29,4,31757,-22,1
317154142,,2,3653,75,-3,78,0,4,11051,127,27,4,31757,-27,0
317164143,,2,3656,75,-3,78,0,4,11113,130,26,4,31757,-27,0
317174138,,2,3654,74,-3,77,0,4,11175,130,30,4,31758,-31,-1
317184139,,2,3657,74,-3,77,0,4,11238,128,28,4,31758,-35,-6
317194141,,2,3661,74,-3,77,0,4,11303,127,26,4,31755,-38,-7
317204140,,2,3661,73,-3,77,0,4,11366,127,30,4,31749,-39,-11
317214143,,2,3665,73,-3,76,0,4,11427,127,28,4,31736,-41,-12
317224140,,2,3665,73,-3,76,0,4,11485,128,26,4,31718,-43,-11
317234138,,2,3660,72,-3,76,0,4,11539,130,31,4,31694,-44,-15
317244146,,2,3663,72,-3,75,0,4,11590,132,29,4,31664,-44,-13
317254142,,2,3658,72,-3,75,0,4,11640,132,28,4,31629,-46,-13
317264138,,2,3668,71,-3,75,0,4,11689,130,32,4,31590,-46,10
317274138,,2,3669,71,-3,74,0,4,11739,130,31,4,31564,-45,10
317284137,,2,3672,70,-3,74,0,4,11792,129,35,4,31561,-43,10
317294142,,2,3673,70,-3,74,0,4,11847,127,34,4,31570,-41,-19
