time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
240774195,0,1,0,916,99,-21968,32682,-111,3679,1,-27648,25347,0,816,-27388,9,3840,512,256,1024,16290,0
241154199,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,32,5,40,-35,0,-36,0
241164191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,43,5,40,-35,0,-36,0
241174195,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,30,5,40,-35,0,-36,0
241184182,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,37,5,40,-35,0,-36,0
241194195,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241204182,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,31,5,40,-35,0,-36,0
241214201,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,40,5,40,-35,0,-36,0
241224192,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,43,5,40,-35,0,-36,0
241234195,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,33,5,40,-35,0,-36,0
241244185,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,46,5,40,-35,0,-36,0
241254192,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,27,5,40,-35,0,-36,0
241264200,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,36,4,40,-36,0,-36,0
241274185,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,37,5,40,-35,0,-36,0
241284188,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,30,5,40,-35,0,-36,0
241294200,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,40,5,40,-35,0,-36,0
241304189,0,1,0,916,99,816,0,4,2453,15,3,1,4,16290,-28,35,4,40,-36,0,-36,0
241314194,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,28,4,40,-36,0,-36,0
241324199,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,37,4,40,-36,0,-36,0
241334184,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,24,5,40,-35,0,-36,0
241344186,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,39,5,40,-35,0,-36,0
241354194,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241364191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,31,5,40,-35,0,-36,0
241374199,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,41,5,40,-35,0,-36,0
241384186,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,30,5,40,-35,0,-36,0
241394198,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,34,4,40,-36,0,-36,0
241404183,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,37,5,40,-35,0,-36,0
241414192,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,29,4,40,-36,0,-36,0
241424200,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,31,5,40,-35,0,-36,0
241434194,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,45,5,40,-35,0,-36,0
241444184,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,33,5,40,-35,0,-36,0
241454191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,44,5,40,-35,0,-36,0
241464197,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,31,4,40,-36,0,-36,0
241474182,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,30,4,40,-36,0,-36,0
241484191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,37,4,40,-36,0,-36,0
241494198,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,23,5,40,-35,0,-36,0
241504191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,39,5,40,-35,0,-36,0
241514182,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,38,5,40,-35,0,-36,0
241524192,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,33,5,40,-35,0,-36,0
241534183,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241544192,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,27,4,40,-36,0,-36,0
241554201,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,28,4,40,-36,0,-36,0
241564185,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,38,4,40,-36,0,-36,0
241574258,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,33,4,40,-36,0,-36,0
241584191,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,33,5,40,-35,0,-36,0
241594196,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,41,5,40,-35,0,-36,0
241604183,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,34,4,40,-36,0,-36,0
241614190,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,36,4,40,-36,0,-36,0
241624196,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,22,4,40,-36,0,-36,0
241634183,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,32,5,40,-35,0,-36,0
241644193,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241654184,0,1,0,916,99,816,0,4,2453,15,4,1,4,16290,-28,32,4,40,-36,0,-36,0
241664195,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,34,4,40,-36,0,-36,0
241674183,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,22,4,40,-36,0,-36,0
241684192,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,28,5,40,-35,0,-36,0
241694182,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241704192,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,28,5,40,-35,0,-36,0
241714201,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,37,5,40,-35,0,-36,0
241724193,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,44,5,40,-35,0,-36,0
241734188,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-27,32,5,40,-35,0,-36,0
241744191,0,1,0,916,99,816,0,4,2453,15,3,1,4,16290,-27,44,5,40,-35,0,-36,0
241754201,0,1,0,916,99,816,0,4,2453,15,3,1,4,16290,-27,34,5,40,-35,0,-36,0
241764184,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,37,5,40,-35,0,-36,0
241774191,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,46,5,40,-35,0,-36,0
241784184,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,30,4,40,-36,0,-36,0
241794183,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,33,4,40,-36,0,-36,0
241804190,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,36,4,40,-36,0,-36,0
241814198,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,26,4,40,-36,0,-36,0
241824183,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-28,35,4,40,-36,0,-36,0
241834186,0,1,0,916,99,816,0,4,2453,15,0,1,4,16290,-28,22,4,40,-36,0,-36,0
241844193,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,29,5,40,-35,0,-36,0
241854201,0,1,0,916,99,816,0,4,2453,15,3,1,4,16290,-27,46,5,40,-35,0,-36,0
241864189,0,1,0,916,99,816,0,4,2453,15,1,1,4,16290,-27,31,5,40,-35,0,-36,0
241874188,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-27,42,5,40,-35,0,-36,0
241884199,0,1,0,916,99,816,0,4,2453,15,2,1,4,16290,-28,41,4,40,-36,0,-36,0
