time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
483067818,1,0,17409,8,0,0,0,0,632580,256,0,0,0,1893636,-24832,7679,1024,13056,-24575,-6145,-17921,255
18674198,0,1,2115,0,0,0,0,4,2471,1,0,0,4,7397,-97,24,3,307,-97,-25,-71,0
18684183,0,1,1845,0,0,0,0,4,2471,1,0,0,4,7396,-97,23,3,307,-97,-25,-72,0
18694187,0,1,1840,0,0,0,0,4,2471,1,0,0,4,7396,-97,16,3,307,-97,-25,-72,0
18704188,0,1,1835,0,0,0,0,4,2471,1,0,0,4,7396,-97,21,3,307,-97,-25,-72,0
18714185,0,1,1830,0,0,0,0,4,2471,1,0,0,4,7396,-97,21,2,307,-98,-25,-72,0
18724200,0,1,1820,0,0,0,0,4,2471,1,0,0,4,7396,-97,12,2,307,-98,-25,-73,0
18734196,0,1,1814,0,0,0,0,4,2471,1,0,0,4,7396,-97,15,2,307,-98,-25,-73,0
18744197,0,1,1807,0,0,0,0,4,2471,1,1,0,4,7396,-97,12,2,307,-98,-25,-73,0
18754181,0,1,1803,0,0,0,0,4,2471,1,0,0,4,7396,-97,15,1,307,-99,-25,-73,0
18764181,0,1,1798,0,0,0,0,4,2471,1,0,0,4,7396,-97,8,1,307,-99,-25,-74,0
18774183,0,1,1795,0,0,0,0,4,2471,1,0,0,4,7395,-97,6,1,307,-99,-25,-74,0
18784185,0,1,1793,0,0,0,0,4,2471,1,0,0,4,7394,-97,6,1,307,-99,-25,-74,0
18794181,0,1,1791,0,0,0,0,4,2471,1,0,0,4,7392,-97,5,0,307,-100,-25,-74,0
18804200,0,1,1788,0,0,0,0,4,2471,1,0,0,4,7389,-97,0,0,307,-100,-25,-74,0
18814197,0,1,1787,0,0,0,0,4,2471,1,0,0,4,7385,-96,0,0,307,-100,-25,-74,0
18824196,0,1,1785,0,0,0,0,4,2471,1,0,0,4,7380,-96,0,0,308,-100,-25,-74,0
18834181,0,1,1791,0,0,0,0,4,2471,1,0,0,4,7375,-94,0,1,308,-99,-24,-74,0
18844182,0,1,1797,0,0,0,0,4,2471,1,0,0,4,7368,-93,10,1,308,-99,-24,-75,0
18854183,0,1,1802,0,0,0,0,4,2471,1,0,0,4,7361,-93,6,1,308,-99,-24,-75,0
