time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
2454265514,1,0,1537,8,0,0,0,0,633348,-256,255,0,0,1842692,-8704,255,0,14592,-25599,-257,-24577,255
26374185,0,1,1791,0,0,0,0,4,2474,-1,0,0,4,7198,-34,0,0,313,-100,-2,-97,0
26384184,0,1,1787,0,0,0,0,4,2474,0,0,0,4,7198,-34,0,0,313,-100,-2,-97,0
26394197,0,1,1790,0,0,0,0,4,2474,-1,0,0,4,7198,-34,0,0,313,-100,-2,-97,0
26404197,0,1,1796,0,0,0,0,4,2474,0,0,0,4,7197,-34,0,0,313,-100,-2,-97,0
26414192,0,1,1801,0,0,0,0,4,2474,0,0,0,4,7197,-34,0,0,313,-100,-2,-97,0
26424183,0,1,1806,0,0,0,0,4,2474,0,0,0,4,7196,-34,0,0,313,-100,-2,-97,0
26434200,0,1,1818,0,0,0,0,4,2474,-1,0,0,4,7195,-34,0,0,313,-100,-2,-97,0
26444194,0,1,1822,0,0,0,0,4,2474,-1,0,0,4,7195,-34,0,0,313,-100,-2,-97,0
26454191,0,1,1828,0,0,0,0,4,2474,0,0,0,4,7194,-34,0,0,313,-100,-2,-97,0
26464189,0,1,1827,0,0,0,0,4,2474,-1,0,0,4,7193,-34,0,0,313,-100,-2,-97,0
26474186,0,1,1824,0,0,0,0,4,2474,0,0,0,4,7192,-33,0,1,313,-99,-2,-97,0
26484190,0,1,1815,0,0,0,0,4,2474,0,0,0,4,7191,-33,5,1,313,-99,-2,-97,0
26494180,0,1,1811,0,0,0,0,4,2474,0,0,0,4,7191,-33,6,1,313,-99,-2,-97,0
26504180,0,1,1808,0,0,0,0,4,2474,-1,0,0,4,7190,-33,4,1,313,-99,-2,-97,0
26514181,0,1,1804,0,0,0,0,4,2474,0,0,0,4,7190,-33,5,1,313,-99,-2,-97,0
26524201,0,1,1800,0,0,0,0,4,2474,0,0,0,4,7190,-33,6,1,313,-99,-2,-97,0
26534198,0,1,1805,0,0,0,0,4,2474,-1,0,0,4,7190,-33,4,1,313,-99,-2,-97,0
26544198,0,1,1809,0,0,0,0,4,2474,0,0,0,4,7189,-32,5,1,313,-99,-1,-97,0
26554195,0,1,1816,0,0,0,0,4,2474,0,0,0,4,7189,-33,7,1,313,-99,-2,-97,0
26564216,0,1,1821,0,0,0,0,4,2474,-1,0,0,4,7189,-33,4,1,313,-99,-2,-97,0
26574183,0,1,1828,0,0,0,0,4,2474,-1,0,0,4,7189,-33,6,1,313,-99,-2,-97,0
26584182,0,1,1834,0,0,0,0,4,2474,0,0,0,4,7189,-32,4,1,313,-99,-1,-97,0
