time, rwSpeed, eState, eSpeed, ePID, eP, eI, eD, pState, pEncoder, pLoadCell, pCurrent, pPID, sState, sEncoder, sLoadCell, sCurrent, sPID, sEncoderPID, sLoadCellPID, sLoadCellP, sLoadCellI, sLoadCellD
20534162,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,-22016
20974170,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
20984165,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
20994254,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21004172,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21014167,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21024167,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21034168,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21044166,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21054165,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21064245,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21074170,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21084169,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21094166,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21104182,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21114182,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21124180,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21134178,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21144179,0,1,0,0,0,0,0,3,-13,-15,0,0,3,216,7,0,0,0,0,0,0,0
21154173,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21164172,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21174173,0,1,0,0,0,0,0,3,-13,-14,0,0,3,216,7,0,0,0,0,0,0,0
21184173,0,1,0,0,0,0,0,3,-12,-14,0,0,3,216,7,0,0,0,0,0,0,0
21194164,0,1,0,0,0,0,0,3,-12,-14,0,0,3,216,7,0,0,0,0,0,0,0
21204166,0,1,0,0,0,0,0,3,-12,-14,0,0,3,216,7,0,0,0,0,0,0,0
21214172,0,1,0,0,0,0,0,3,-12,-14,0,0,3,216,7,0,0,0,0,0,0,0
21224174,0,1,0,0,0,0,0,3,-12,-14,0,0,3,216,7,0,0,0,0,0,0,0
21234167,0,1,0,0,0,0,0,3,-12,-13,0,0,3,216,7,0,0,0,0,0,0,0
21244168,0,1,0,0,0,0,0,3,-12,-13,0,0,3,216,7,0,0,0,0,0,0,0
21254169,0,1,0,0,0,0,0,3,-11,-14,0,0,3,216,7,0,0,0,0,0,0,0
21264171,0,1,0,0,0,0,0,3,-11,-15,0,0,3,216,7,0,0,0,0,0,0,0
21274174,0,1,0,0,0,0,0,3,-11,-15,0,0,3,216,7,0,0,0,0,0,0,0
21284177,0,1,0,0,0,0,0,3,-11,-15,0,0,3,216,7,0,0,0,0,0,0,0
21294181,0,1,0,0,0,0,0,3,-11,-14,0,0,3,216,7,0,0,0,0,0,0,0
21304176,0,1,0,0,0,0,0,3,-11,-14,0,0,3,216,7,0,0,0,0,0,0,0
21314176,0,1,0,0,0,0,0,3,-10,-14,0,0,3,216,7,0,0,0,0,0,0,0
21324174,0,1,0,0,0,0,0,3,-10,-14,0,0,3,216,7,0,0,0,0,0,0,0
21334173,0,1,0,0,0,0,0,3,-10,-14,0,0,3,216,7,0,0,0,0,0,0,0
21344171,0,1,0,0,0,0,0,3,-10,-15,0,0,3,216,7,0,0,0,0,0,0,0
21354165,0,1,0,0,0,0,0,3,-10,-16,0,0,3,216,7,0,0,0,0,0,0,0
21364163,0,1,559,0,0,0,0,3,-9,-16,0,0,3,216,7,0,0,0,0,0,0,0
21374165,0,1,626,0,0,0,0,3,-9,-16,0,0,3,216,7,0,0,0,0,0,0,0
21384172,0,1,626,0,0,0,0,3,-8,-17,0,0,3,216,7,0,0,0,0,0,0,0
21394179,0,1,698,0,0,0,0,3,-8,-14,0,0,3,216,7,0,0,0,0,0,0,0
21404185,0,1,758,0,0,0,0,3,-7,-13,0,0,3,216,7,0,0,0,0,0,0,0
21414177,0,1,758,0,0,0,0,3,-6,-13,0,0,3,216,7,0,0,0,0,0,0,0
21424183,0,1,811,0,0,0,0,3,-6,-13,0,0,3,216,7,0,0,0,0,0,0,0
21434177,0,1,861,0,0,0,0,3,-5,-13,0,0,3,216,8,0,0,0,0,0,0,0
21444166,0,1,910,0,0,0,0,3,-5,-13,0,0,3,216,8,0,0,0,0,0,0,0
21454174,0,1,910,0,0,0,0,3,-5,-12,0,0,3,216,7,0,0,0,0,0,0,0
21464168,0,1,959,0,0,0,0,3,-5,-13,0,0,3,216,7,0,0,0,0,0,0,0
21474173,0,1,959,0,0,0,0,3,-4,-14,0,0,3,216,7,0,0,0,0,0,0,0
21484190,0,1,1011,0,0,0,0,4,29,-15,518,74,4,220,7,136,15,522,12,12,0,0
21494190,0,1,1054,0,0,0,0,4,107,-15,281,71,4,233,7,79,15,522,12,12,0,0
21504180,0,1,1095,0,0,0,0,4,207,-15,166,68,4,254,8,100,15,521,13,12,0,0
21514190,0,1,1140,0,0,0,0,4,322,-13,116,65,4,280,9,61,15,521,13,13,0,0
21524185,0,1,1189,0,0,0,0,4,446,-5,103,61,4,312,7,63,15,520,13,12,0,0
21534187,0,1,1243,0,0,0,0,4,577,0,61,57,4,349,5,90,15,519,12,11,0,0
21544191,0,1,1302,0,0,0,0,4,712,1,49,53,4,391,3,47,15,517,11,11,0,0
21554190,0,1,1368,0,0,0,0,4,850,1,50,49,4,436,2,55,15,516,11,10,1,0
21564193,0,1,1457,0,0,0,0,4,990,4,29,45,4,485,1,71,15,514,11,10,1,0
21574197,0,1,1535,0,0,0,0,4,1130,8,40,41,4,538,1,46,15,513,11,10,1,0
21584195,0,1,1574,0,0,0,0,4,1270,8,45,37,4,593,1,62,15,511,11,10,1,0
21594185,0,1,1613,0,0,0,0,4,1410,9,24,32,4,652,1,36,15,509,11,10,1,0
21604185,0,1,1657,0,0,0,0,4,1546,16,31,28,4,713,1,46,15,508,11,10,1,0
21614195,0,1,1702,0,0,0,0,4,1677,24,33,24,4,778,1,54,15,506,11,10,1,0
21624196,0,1,1803,0,0,0,0,4,1803,37,21,21,4,845,1,32,15,504,12,10,1,0
21634199,0,1,1809,0,0,0,0,4,1927,46,26,17,4,914,1,47,15,502,12,10,1,0
21644185,0,1,1809,0,0,0,0,4,2051,33,16,13,4,985,0,45,15,499,12,10,2,0
21654179,0,1,1806,0,0,0,0,4,2175,33,9,9,4,1058,0,38,15,497,12,10,2,0
21664183,0,1,1802,0,0,0,0,4,2298,2,6,6,4,1134,1,49,15,495,12,10,2,0
21674179,0,1,1797,0,0,0,0,4,2421,1,1,2,4,1211,1,27,15,493,12,10,2,0
21684191,0,1,1793,0,0,0,0,4,2542,2,0,-1,4,1290,0,36,15,490,12,10,2,0
21694179,0,1,1791,0,0,0,0,4,2620,6,430,-3,4,1371,0,51,15,488,12,10,2,0
21704188,0,1,1787,0,0,0,0,4,2655,9,128,-4,4,1453,1,29,15,485,12,10,2,0
21714187,0,1,1780,0,0,0,0,4,2674,4,138,-5,4,1537,1,39,15,483,12,10,2,0
21724178,0,1,1774,0,0,0,0,4,2682,4,40,-5,4,1622,1,26,15,480,13,10,2,0
21734265,0,1,1762,0,0,0,0,4,2686,1,27,-5,4,1709,0,26,15,478,13,10,2,0
21744185,0,1,1754,0,0,0,0,4,2686,1,36,-5,4,1796,0,40,15,475,13,10,3,0
21754183,0,1,1748,0,0,0,0,4,2683,1,21,-5,4,1885,0,24,15,472,13,10,3,0
21764184,0,1,1743,0,0,0,0,4,2679,1,26,-5,4,1975,0,32,15,470,13,10,3,0
21774190,0,1,1762,0,0,0,0,4,2672,1,34,-5,4,2066,0,45,15,467,13,10,3,0
21784181,0,1,1812,0,0,0,0,4,2664,1,21,-4,4,2158,0,27,15,464,13,10,3,0
21794191,0,1,1841,0,0,0,0,4,2655,1,16,-4,4,2252,1,35,15,461,13,10,3,0
21804188,0,1,1870,0,0,0,0,4,2644,1,16,-4,4,2346,0,25,15,459,13,10,3,0
21814181,0,1,1931,0,0,0,0,4,2633,0,15,-3,4,2441,1,28,15,456,13,10,3,0
21824189,0,1,1970,0,0,0,0,4,2621,1,11,-3,4,2537,1,37,15,453,14,10,3,0
21834190,0,1,1976,0,0,0,0,4,2608,1,8,-3,4,2634,1,23,15,450,14,10,3,0
