time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
27114192,0,1,1807,0,0,0,0,4,5975,2,1,1,4,15526,-70,0,0,593,-100,-15,-84,0
27124192,0,1,1806,0,0,0,0,4,5975,2,2,1,4,15526,-70,0,0,593,-100,-15,-84,0
27134189,0,1,1803,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27144188,0,1,1804,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27154185,0,1,1803,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27164189,0,1,1800,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27174185,0,1,1800,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27184183,0,1,1799,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27194185,0,1,1802,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27204185,0,1,1808,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27214185,0,1,1814,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27224184,0,1,1818,0,0,0,0,4,5976,2,1,0,4,15526,-70,0,0,593,-100,-15,-84,0
27234261,0,1,1825,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27244190,0,1,1828,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27254190,0,1,1832,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27264189,0,1,1826,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27274183,0,1,1821,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27284182,0,1,1816,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27294180,0,1,1811,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27304182,0,1,1800,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27314191,0,1,1793,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27324189,0,1,1794,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27334185,0,1,1796,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27344182,0,1,1798,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27354181,0,1,1806,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27364199,0,1,1808,0,0,0,0,4,5975,2,3,1,4,15526,-70,0,0,593,-100,-15,-84,0
27374199,0,1,1811,0,0,0,0,4,5976,2,1,0,4,15526,-70,0,0,593,-100,-15,-84,0
27384180,0,1,1814,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27394189,0,1,1815,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27404190,0,1,1814,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27414189,0,1,1814,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27424193,0,1,1813,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27434187,0,1,1812,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27444185,0,1,1812,0,0,0,0,4,5975,2,3,1,4,15526,-70,0,0,593,-100,-15,-84,0
27454183,0,1,1809,0,0,0,0,4,5975,2,1,1,4,15526,-70,0,0,593,-100,-15,-84,0
27464189,0,1,1804,0,0,0,0,4,5976,2,3,0,4,15526,-70,0,0,593,-100,-15,-84,0
27474184,0,1,1801,0,0,0,0,4,5976,2,2,0,4,15526,-70,0,0,593,-100,-15,-84,0
27484183,0,1,1797,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27494182,0,1,1791,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27504197,0,1,1784,0,0,0,0,4,5975,2,2,1,4,15526,-70,0,0,593,-100,-15,-84,0
27514198,0,1,1778,0,0,0,0,4,5976,2,1,0,4,15526,-70,0,0,593,-100,-15,-84,0
27524196,0,1,1781,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27534194,0,1,1786,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27544182,0,1,1793,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27554182,0,1,1806,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27564196,0,1,1814,0,0,0,0,4,5975,2,1,1,4,15526,-70,0,0,593,-100,-15,-84,0
27574199,0,1,1819,0,0,0,0,4,5976,2,2,0,4,15526,-70,0,0,593,-100,-15,-84,0
27584184,0,1,1827,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27594182,0,1,1827,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27604183,0,1,1824,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27614183,0,1,1822,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27624190,0,1,1819,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27634189,0,1,1817,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27644189,0,1,1813,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27654188,0,1,1814,0,0,0,0,4,5975,2,2,1,4,15526,-70,0,0,593,-100,-15,-84,0
27664190,0,1,1814,0,0,0,0,4,5975,2,1,1,4,15526,-70,0,0,593,-100,-15,-84,0
27674194,0,1,1815,0,0,0,0,4,5976,2,2,0,4,15526,-70,0,0,593,-100,-15,-84,0
27684195,0,1,1816,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27694183,0,1,1818,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27704198,0,1,1819,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27714194,0,1,1820,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27724191,0,1,1818,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27734194,0,1,1816,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27744195,0,1,1812,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27754195,0,1,1809,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27764198,0,1,1806,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27774181,0,1,1803,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27784194,0,1,1801,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27794189,0,1,1807,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27804193,0,1,1810,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27814191,0,1,1813,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27824191,0,1,1817,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27834184,0,1,1825,0,0,0,0,4,5975,2,1,1,4,15526,-70,0,0,593,-100,-15,-84,0
27844269,0,1,1828,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27854193,0,1,1829,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27864191,0,1,1825,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27874191,0,1,1825,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27884192,0,1,1823,0,0,0,0,4,5975,2,0,1,4,15526,-70,0,0,593,-100,-15,-84,0
27894189,0,1,1821,0,0,0,0,4,5976,2,2,0,4,15526,-70,0,0,593,-100,-15,-84,0
27904181,0,1,1819,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27914181,0,1,1819,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27924188,0,1,1816,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
27934185,0,1,1820,0,0,0,0,4,5976,2,0,0,4,15526,-70,0,0,593,-100,-15,-84,0
