time,rwSpeed,eState,eSpeed,ePID,eP,eI,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
525504186,0,1,1822,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525514189,0,1,1822,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525524187,0,1,1822,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525534185,0,1,1821,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525544184,0,1,1820,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525554178,0,1,1819,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525564177,0,1,1818,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525574177,0,1,1818,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525584258,0,1,1818,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525594181,0,1,1815,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525604180,0,1,1815,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525614263,0,1,1813,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525624194,0,1,1811,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525634192,0,1,1807,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525644193,0,1,1799,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525654193,0,1,1794,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525664180,0,1,1791,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525674182,0,1,1786,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525684196,0,1,1785,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525694178,0,1,1793,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525704177,0,1,1798,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525714195,0,1,1802,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525724177,0,1,1811,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525734196,0,1,1822,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525744185,0,1,1828,100,14,89,0,4,6010,2,0,0,4,32480,-28,0,0,84,-84,0,-84,0
525754177,0,1,1828,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
525764179,0,1,1827,100,14,89,0,4,6010,2,0,0,4,32480,-27,0,0,84,-84,0,-84,0
